X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.755,-0.195,0.765,239.818,70.815050861,0
0.755,-0.185,0.765,299.604,70.815050861,0
0.755,-0.175,0.765,341.724,70.815050861,0
0.755,-0.165,0.765,384.367,70.815050861,0
0.755,-0.155,0.765,174.818,70.815050861,0
0.755,-0.145,0.765,81.5315,70.815050861,0
0.755,-0.135,0.755,22.2322,70.815050861,0
0.755,-0.135,0.765,87.1393,70.815050861,0
0.755,-0.125,0.755,22.8923,70.815050861,0
0.755,-0.125,0.765,68.1208,70.815050861,0
0.755,-0.115,0.755,23.4421,70.815050861,0
0.755,-0.115,0.765,92.2045,70.815050861,0
0.755,-0.105,0.755,47.5033,70.815050861,0
0.755,-0.105,0.765,95.89,70.815050861,0
0.755,-0.095,0.755,74.8924,70.815050861,0
0.755,-0.095,0.765,75.4184,70.815050861,0
0.755,-0.085,0.755,76.4209,70.815050861,0
0.755,-0.085,0.765,101.599,70.815050861,0
0.755,-0.075,0.755,77.5418,70.815050861,0
0.755,-0.075,0.765,154.107,70.815050861,0
0.755,-0.065,0.755,78.4224,70.815050861,0
0.755,-0.065,0.765,182.938,70.815050861,0
0.755,-0.055,0.755,53.9384,70.815050861,0
0.755,-0.055,0.765,184.784,70.815050861,0
0.755,-0.045,0.755,28.7746,70.815050861,0
0.755,-0.045,0.765,210.202,70.815050861,0
0.755,-0.035,0.755,55.3984,70.815050861,0
0.755,-0.035,0.765,213.421,70.815050861,0
0.755,-0.025,0.765,236.074,70.815050861,0
0.755,-0.015,0.765,237.232,70.815050861,0
0.755,-0.005,0.765,208.527,70.815050861,0
0.755,0.005,0.765,202.801,70.815050861,0
0.755,0.015,0.765,204.648,70.815050861,0
0.755,0.025,0.765,228.139,70.815050861,0
0.755,0.035,0.765,254.833,70.815050861,0
0.755,0.045,0.765,276.508,70.815050861,0
0.755,0.055,0.765,377.782,70.815050861,0
0.755,0.065,0.765,403.466,70.815050861,0
