X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.795,0.015,0.775,385.629,35.736031292,537
0.795,0.015,0.785,364.941,35.736031292,537
0.795,0.015,0.795,418.545,35.736031292,537
0.795,0.015,0.805,515.459,35.736031292,537
0.795,0.015,0.815,537.446,35.736031292,537
0.795,0.015,0.825,585.775,35.736031292,537
0.795,0.015,0.835,606.285,35.736031292,537
0.795,0.015,0.845,664.674,35.736031292,537
0.795,0.015,0.855,685.023,35.736031292,537
0.795,0.025,0.775,449.626,35.736031292,537
0.795,0.025,0.785,415.376,35.736031292,537
0.795,0.025,0.795,504.798,35.736031292,537
0.795,0.025,0.805,552.97,35.736031292,537
0.795,0.025,0.815,590.373,35.736031292,537
0.795,0.025,0.825,633.96,35.736031292,537
0.795,0.025,0.835,655.838,35.736031292,537
0.795,0.025,0.845,685.16,35.736031292,537
0.795,0.025,0.855,656.271,35.736031292,537
0.795,0.035,0.775,397.576,35.736031292,537
0.795,0.035,0.785,401.59,35.736031292,537
0.795,0.035,0.795,502.174,35.736031292,537
0.795,0.035,0.805,508.433,35.736031292,537
0.795,0.035,0.815,564.483,35.736031292,537
0.795,0.035,0.825,605.112,35.736031292,537
0.795,0.035,0.835,622.407,35.736031292,537
0.795,0.035,0.845,627.138,35.736031292,537
0.805,-0.005,0.785,276.953,35.736031292,537
0.805,-0.005,0.805,274.747,35.736031292,537
0.805,-0.005,0.825,361.206,35.736031292,537
0.805,0.005,0.775,297.961,35.736031292,537
0.805,0.005,0.785,307.255,35.736031292,537
0.805,0.005,0.795,292.129,35.736031292,537
0.805,0.005,0.805,254.784,35.736031292,537
0.805,0.005,0.815,259.436,35.736031292,537
0.805,0.005,0.825,334.952,35.736031292,537
0.805,0.005,0.835,378.277,35.736031292,537
0.805,0.005,0.845,439.7,35.736031292,537
0.805,0.015,0.775,220.579,35.736031292,537
0.805,0.015,0.785,162.71,35.736031292,537
0.805,0.015,0.795,124.139,35.736031292,537
0.805,0.015,0.805,108.884,35.736031292,537
0.805,0.015,0.815,102.066,35.736031292,537
0.805,0.015,0.825,96.2809,35.736031292,537
0.805,0.015,0.835,141.247,35.736031292,537
0.805,0.015,0.845,243.293,35.736031292,537
0.805,0.015,0.855,550.549,35.736031292,537
0.805,0.025,0.795,210.485,35.736031292,537
0.805,0.025,0.815,174.86,35.736031292,537
0.805,0.025,0.825,190.69,35.736031292,537
0.805,0.025,0.845,271.812,35.736031292,537
0.805,0.035,0.785,626.33,35.736031292,537
0.805,0.035,0.795,644.642,35.736031292,537
