X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.755,-0.195,0.755,28.0466,46.279581105,0
0.755,-0.195,0.765,23.1314,46.279581105,0
0.755,-0.185,0.755,33.3339,46.279581105,0
0.755,-0.185,0.765,28.4657,46.279581105,0
0.755,-0.175,0.755,38.6185,46.279581105,0
0.755,-0.175,0.765,33.7228,46.279581105,0
0.755,-0.165,0.755,43.2638,46.279581105,0
0.755,-0.165,0.765,38.3381,46.279581105,0
0.755,-0.155,0.755,44.1795,46.279581105,0
0.755,-0.155,0.765,38.561,46.279581105,0
0.755,-0.145,0.755,49.723,46.279581105,0
0.755,-0.145,0.765,34.397,46.279581105,0
0.755,-0.135,0.755,55.3682,46.279581105,0
0.755,-0.135,0.765,34.7218,46.279581105,0
0.755,-0.125,0.755,51.2463,46.279581105,0
0.755,-0.125,0.765,25.112,46.279581105,0
0.755,-0.115,0.755,56.0348,46.279581105,0
0.755,-0.115,0.765,25.1729,46.279581105,0
0.755,-0.105,0.755,60.7476,46.279581105,0
0.755,-0.095,0.755,45.7938,46.279581105,0
0.755,-0.085,0.755,45.1871,46.279581105,0
0.755,-0.075,0.755,44.2617,46.279581105,0
0.755,-0.065,0.755,43.908,46.279581105,0
0.755,-0.055,0.755,49.0781,46.279581105,0
0.755,-0.045,0.755,57.8529,46.279581105,0
0.755,-0.035,0.755,47.0482,46.279581105,0
0.755,-0.025,0.755,51.8797,46.279581105,0
0.755,-0.015,0.755,52.0835,46.279581105,0
0.755,-0.005,0.755,47.5882,46.279581105,0
0.755,0.005,0.755,48.2992,46.279581105,0
0.755,0.015,0.755,43.8285,46.279581105,0
0.755,0.025,0.755,40.22,46.279581105,0
0.755,0.035,0.755,50.1503,46.279581105,0
0.755,0.045,0.755,50.3552,46.279581105,0
0.755,0.055,0.755,50.472,46.279581105,0
0.755,0.065,0.755,59.9934,46.279581105,0
0.755,0.075,0.755,59.115,46.279581105,0
0.755,0.085,0.755,61.3417,46.279581105,0
0.755,0.085,0.765,8.54465,46.279581105,0
0.755,0.095,0.755,60.9589,46.279581105,0
0.755,0.095,0.765,17.3082,46.279581105,0
0.755,0.105,0.755,74.8161,46.279581105,0
0.755,0.105,0.765,25.744,46.279581105,0
0.755,0.115,0.755,119.79,46.279581105,0
0.755,0.115,0.765,94.546,46.279581105,0
0.755,0.125,0.755,120.582,46.279581105,0
0.755,0.125,0.765,138.27,46.279581105,0
0.755,0.135,0.755,125.406,46.279581105,0
