X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.795,0.035,0.775,149.485,15.981086684,641
0.795,0.035,0.815,312.228,15.981086684,641
0.805,0.005,0.775,160.529,15.981086684,641
0.805,0.005,0.785,161.486,15.981086684,641
0.805,0.005,0.795,110.655,15.981086684,641
0.805,0.005,0.825,210.236,15.981086684,641
0.805,0.005,0.835,361.62,15.981086684,641
0.805,0.005,0.845,373.408,15.981086684,641
0.805,0.005,0.855,138.592,15.981086684,641
0.805,0.015,0.775,239.437,15.981086684,641
0.805,0.015,0.785,236.361,15.981086684,641
0.805,0.015,0.795,222.243,15.981086684,641
0.805,0.015,0.825,227.881,15.981086684,641
0.805,0.015,0.835,359.848,15.981086684,641
0.805,0.015,0.845,416.589,15.981086684,641
0.805,0.015,0.855,233.223,15.981086684,641
0.805,0.025,0.825,233.576,15.981086684,641
0.805,0.025,0.835,268.971,15.981086684,641
0.805,0.025,0.845,328.21,15.981086684,641
0.805,0.035,0.795,295.544,15.981086684,641
0.805,0.035,0.815,326.757,15.981086684,641
0.805,0.035,0.825,328.398,15.981086684,641
0.805,0.035,0.835,375.847,15.981086684,641
0.805,0.035,0.845,395.291,15.981086684,641
0.805,0.045,0.775,348.366,15.981086684,641
0.805,0.045,0.785,399.78,15.981086684,641
0.805,0.045,0.795,418.305,15.981086684,641
0.805,0.045,0.805,435.703,15.981086684,641
0.805,0.045,0.815,452.548,15.981086684,641
0.805,0.045,0.825,423.732,15.981086684,641
0.805,0.045,0.835,444.173,15.981086684,641
0.805,0.045,0.845,433.836,15.981086684,641
0.805,0.055,0.775,205.239,15.981086684,641
0.805,0.055,0.785,264.951,15.981086684,641
0.805,0.055,0.795,278.158,15.981086684,641
0.805,0.055,0.805,306.881,15.981086684,641
0.805,0.055,0.815,336.675,15.981086684,641
0.805,0.055,0.825,328.418,15.981086684,641
0.805,0.055,0.835,329.883,15.981086684,641
0.805,0.055,0.845,330.532,15.981086684,641
0.815,-0.015,0.825,89.5173,15.981086684,641
0.815,-0.005,0.775,175.649,15.981086684,641
0.815,-0.005,0.785,163.796,15.981086684,641
0.815,-0.005,0.795,151.708,15.981086684,641
0.815,-0.005,0.805,118.118,15.981086684,641
0.815,-0.005,0.815,130.413,15.981086684,641
0.815,-0.005,0.825,215.487,15.981086684,641
0.815,-0.005,0.835,334.812,15.981086684,641
0.815,-0.005,0.845,353.725,15.981086684,641
0.815,-0.005,0.855,148.492,15.981086684,641
0.815,0.005,0.775,144.48,15.981086684,641
0.815,0.005,0.785,129.475,15.981086684,641
0.815,0.005,0.795,117.746,15.981086684,641
0.815,0.005,0.825,101.631,15.981086684,641
0.815,0.005,0.835,177.488,15.981086684,641
0.815,0.005,0.845,310.832,15.981086684,641
0.815,0.015,0.775,56.4065,15.981086684,641
0.815,0.015,0.785,57.9166,15.981086684,641
0.815,0.015,0.795,53.6259,15.981086684,641
0.815,0.015,0.815,34.4024,15.981086684,641
0.815,0.015,0.825,19.4616,15.981086684,641
