X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.765,0.015,0.775,549.932,65.724228262,1192
0.765,0.025,0.775,553.564,65.724228262,1192
0.765,0.035,0.775,510.889,65.724228262,1192
0.765,0.045,0.775,566.548,65.724228262,1192
0.765,0.055,0.775,711.628,65.724228262,1192
0.765,0.065,0.775,731.356,65.724228262,1192
0.775,-0.005,0.775,572.641,65.724228262,1192
0.775,0.005,0.775,537.493,65.724228262,1192
0.775,0.015,0.775,211.656,65.724228262,1192
0.775,0.015,0.785,747.654,65.724228262,1192
0.775,0.015,0.795,891.781,65.724228262,1192
0.775,0.015,0.805,846.355,65.724228262,1192
0.775,0.015,0.815,917.065,65.724228262,1192
0.775,0.025,0.775,15.3535,65.724228262,1192
0.775,0.025,0.785,733.814,65.724228262,1192
0.775,0.025,0.795,948.739,65.724228262,1192
0.775,0.025,0.805,947.42,65.724228262,1192
0.775,0.025,0.815,856.993,65.724228262,1192
0.775,0.025,0.825,943.544,65.724228262,1192
0.775,0.035,0.775,74.5194,65.724228262,1192
0.775,0.035,0.785,620.256,65.724228262,1192
0.775,0.035,0.795,943.867,65.724228262,1192
0.775,0.035,0.805,1191.56,65.724228262,1192
0.775,0.035,0.815,1227.68,65.724228262,1192
0.775,0.035,0.825,1195.62,65.724228262,1192
0.775,0.035,0.835,733.567,65.724228262,1192
0.775,0.035,0.845,352.399,65.724228262,1192
0.775,0.045,0.775,159.052,65.724228262,1192
0.775,0.045,0.785,747.726,65.724228262,1192
0.775,0.045,0.795,964.581,65.724228262,1192
0.775,0.045,0.805,1043.55,65.724228262,1192
0.775,0.045,0.815,1151.82,65.724228262,1192
0.775,0.045,0.825,1043.04,65.724228262,1192
0.775,0.045,0.835,721.043,65.724228262,1192
0.775,0.045,0.845,475.966,65.724228262,1192
0.775,0.055,0.775,266.012,65.724228262,1192
0.775,0.055,0.785,863.356,65.724228262,1192
0.775,0.055,0.795,994.99,65.724228262,1192
0.775,0.055,0.805,872.701,65.724228262,1192
0.775,0.055,0.815,720.922,65.724228262,1192
0.775,0.055,0.825,532.732,65.724228262,1192
0.775,0.055,0.835,401.383,65.724228262,1192
0.775,0.065,0.775,345.08,65.724228262,1192
0.775,0.065,0.785,839.356,65.724228262,1192
0.775,0.065,0.795,532.056,65.724228262,1192
0.775,0.065,0.805,412.868,65.724228262,1192
0.775,0.065,0.815,340.669,65.724228262,1192
0.775,0.065,0.825,260.248,65.724228262,1192
0.775,0.075,0.775,616.624,65.724228262,1192
0.775,0.075,0.785,756.777,65.724228262,1192
0.775,0.075,0.795,243.105,65.724228262,1192
0.775,0.085,0.775,668.079,65.724228262,1192
0.785,-0.015,0.775,464.688,65.724228262,1192
0.785,-0.005,0.775,187.536,65.724228262,1192
0.785,-0.005,0.785,593.403,65.724228262,1192
0.785,0.005,0.775,14.8073,65.724228262,1192
0.785,0.005,0.785,340.476,65.724228262,1192
0.785,0.005,0.795,638.416,65.724228262,1192
0.785,0.005,0.805,849.344,65.724228262,1192
0.785,0.005,0.815,945.279,65.724228262,1192
0.785,0.005,0.825,1042.8,65.724228262,1192
0.785,0.015,0.795,9.28386,65.724228262,1192
0.785,0.015,0.805,192.451,65.724228262,1192
0.785,0.015,0.815,734.838,65.724228262,1192
0.785,0.015,0.825,1025.32,65.724228262,1192
0.785,0.015,0.835,1127.41,65.724228262,1192
0.785,0.015,0.845,1212.6,65.724228262,1192
0.785,0.015,0.855,1307.48,65.724228262,1192
0.785,0.015,0.865,1380.6,65.724228262,1192
0.785,0.025,0.815,19.8253,65.724228262,1192
0.785,0.025,0.825,526.195,65.724228262,1192
0.785,0.025,0.835,847.523,65.724228262,1192
0.785,0.025,0.845,1048.84,65.724228262,1192
0.785,0.025,0.855,1181.37,65.724228262,1192
0.785,0.025,0.865,1266.85,65.724228262,1192
0.785,0.025,0.875,1362.72,65.724228262,1192
0.785,0.025,0.885,1483.64,65.724228262,1192
0.785,0.035,0.825,554.69,65.724228262,1192
0.785,0.035,0.835,863.437,65.724228262,1192
0.785,0.035,0.845,909.479,65.724228262,1192
0.785,0.035,0.855,1111.13,65.724228262,1192
0.785,0.035,0.865,1279.42,65.724228262,1192
0.785,0.035,0.875,1364.89,65.724228262,1192
0.785,0.035,0.885,1470.73,65.724228262,1192
0.785,0.035,0.895,1537.35,65.724228262,1192
0.785,0.035,0.905,1363.41,65.724228262,1192
0.785,0.035,0.915,1035.95,65.724228262,1192
0.785,0.045,0.825,800.808,65.724228262,1192
0.785,0.045,0.835,851.737,65.724228262,1192
0.785,0.045,0.845,959.738,65.724228262,1192
0.785,0.045,0.855,986.904,65.724228262,1192
0.785,0.045,0.865,1166.75,65.724228262,1192
0.785,0.045,0.875,1256.51,65.724228262,1192
0.785,0.045,0.885,1176.03,65.724228262,1192
0.785,0.045,0.905,712.093,65.724228262,1192
0.785,0.045,0.915,445.845,65.724228262,1192
0.785,0.055,0.805,754.088,65.724228262,1192
0.785,0.055,0.815,897.982,65.724228262,1192
0.785,0.055,0.825,1050.8,65.724228262,1192
0.785,0.055,0.835,1197.51,65.724228262,1192
0.785,0.055,0.845,1284.06,65.724228262,1192
0.785,0.055,0.855,1149.6,65.724228262,1192
0.785,0.055,0.865,1175.48,65.724228262,1192
0.785,0.055,0.875,858.674,65.724228262,1192
0.785,0.055,0.885,457.493,65.724228262,1192
0.785,0.055,0.895,516.65,65.724228262,1192
0.785,0.055,0.905,446.619,65.724228262,1192
0.785,0.065,0.775,50.2245,65.724228262,1192
0.785,0.065,0.785,621.264,65.724228262,1192
0.785,0.065,0.795,841.186,65.724228262,1192
0.785,0.065,0.805,970.651,65.724228262,1192
0.785,0.065,0.815,1021.53,65.724228262,1192
0.785,0.065,0.825,1084.09,65.724228262,1192
0.785,0.065,0.835,1098.8,65.724228262,1192
0.785,0.065,0.845,983.573,65.724228262,1192
0.785,0.065,0.855,663.11,65.724228262,1192
0.785,0.065,0.865,552.986,65.724228262,1192
0.785,0.065,0.875,527.881,65.724228262,1192
0.785,0.065,0.885,292.758,65.724228262,1192
0.785,0.075,0.775,234.016,65.724228262,1192
0.785,0.075,0.785,780.066,65.724228262,1192
0.785,0.075,0.795,810.679,65.724228262,1192
0.785,0.075,0.805,713.86,65.724228262,1192
0.785,0.075,0.815,609.145,65.724228262,1192
0.785,0.075,0.825,551.674,65.724228262,1192
0.785,0.075,0.835,518.276,65.724228262,1192
0.785,0.075,0.845,344.853,65.724228262,1192
0.785,0.075,0.855,205.047,65.724228262,1192
0.785,0.075,0.865,128.283,65.724228262,1192
0.785,0.085,0.775,559.536,65.724228262,1192
0.785,0.085,0.785,768.815,65.724228262,1192
0.785,0.085,0.795,423.172,65.724228262,1192
0.785,0.085,0.805,189.709,65.724228262,1192
0.785,0.085,0.815,136.893,65.724228262,1192
0.785,0.085,0.825,54.8393,65.724228262,1192
0.785,0.095,0.775,593.257,65.724228262,1192
