X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.795,0.005,0.815,582.472,37.776535148,0
0.795,0.005,0.825,628.387,37.776535148,0
0.795,0.015,0.775,1061.59,37.776535148,0
0.795,0.015,0.785,1349.31,37.776535148,0
0.795,0.015,0.795,1315.17,37.776535148,0
0.795,0.015,0.805,1359.74,37.776535148,0
0.795,0.015,0.815,1380.38,37.776535148,0
0.795,0.015,0.825,1374.12,37.776535148,0
0.795,0.015,0.835,1521.9,37.776535148,0
0.795,0.015,0.845,1644.45,37.776535148,0
0.795,0.025,0.775,1301.55,37.776535148,0
0.795,0.025,0.785,1598.7,37.776535148,0
0.795,0.025,0.795,1690.97,37.776535148,0
0.795,0.025,0.805,1804.03,37.776535148,0
0.795,0.025,0.815,1901.55,37.776535148,0
0.795,0.025,0.825,1961.92,37.776535148,0
0.795,0.025,0.835,1750.94,37.776535148,0
0.795,0.025,0.845,1648.78,37.776535148,0
0.795,0.035,0.775,1269.86,37.776535148,0
0.795,0.035,0.785,1547.65,37.776535148,0
0.795,0.035,0.795,1661.27,37.776535148,0
0.795,0.035,0.805,1428.45,37.776535148,0
0.795,0.035,0.815,1648.32,37.776535148,0
0.795,0.035,0.825,1689.4,37.776535148,0
0.795,0.035,0.835,1805.74,37.776535148,0
0.795,0.035,0.845,1169.23,37.776535148,0
0.795,0.045,0.775,507.637,37.776535148,0
0.795,0.045,0.785,559.68,37.776535148,0
0.795,0.045,0.795,713.292,37.776535148,0
0.795,0.045,0.805,472.13,37.776535148,0
0.795,0.045,0.815,487.722,37.776535148,0
0.795,0.045,0.825,532.808,37.776535148,0
0.795,0.045,0.845,421.075,37.776535148,0
0.805,-0.005,0.785,617.153,37.776535148,0
0.805,-0.005,0.795,503.207,37.776535148,0
0.805,-0.005,0.805,786.138,37.776535148,0
0.805,-0.005,0.815,1308.61,37.776535148,0
0.805,-0.005,0.825,1495.84,37.776535148,0
0.805,-0.005,0.835,1647.45,37.776535148,0
0.805,-0.005,0.845,2079.15,37.776535148,0
0.805,0.005,0.775,490.146,37.776535148,0
0.805,0.005,0.785,490.351,37.776535148,0
0.805,0.005,0.795,479.897,37.776535148,0
0.805,0.005,0.805,97.124,37.776535148,0
0.805,0.005,0.815,150.095,37.776535148,0
0.805,0.005,0.825,895.173,37.776535148,0
0.805,0.005,0.835,1253.03,37.776535148,0
0.805,0.005,0.845,1707.4,37.776535148,0
0.805,0.015,0.775,191.587,37.776535148,0
0.805,0.015,0.785,314.473,37.776535148,0
0.805,0.015,0.795,446.09,37.776535148,0
0.805,0.015,0.805,496.739,37.776535148,0
0.805,0.015,0.815,256.539,37.776535148,0
0.805,0.015,0.825,215.911,37.776535148,0
0.805,0.015,0.835,231.196,37.776535148,0
0.805,0.015,0.845,234.177,37.776535148,0
0.805,0.015,0.855,1272.67,37.776535148,0
0.805,0.025,0.785,593.571,37.776535148,0
0.805,0.025,0.795,648.85,37.776535148,0
0.805,0.025,0.805,654.481,37.776535148,0
0.805,0.025,0.815,686.844,37.776535148,0
0.805,0.025,0.825,723.151,37.776535148,0
0.805,0.025,0.835,672.405,37.776535148,0
0.805,0.035,0.775,1332.26,37.776535148,0
0.805,0.035,0.785,1685.99,37.776535148,0
0.805,0.035,0.795,1683.76,37.776535148,0
0.805,0.035,0.805,1605.29,37.776535148,0
0.805,0.035,0.815,1642.71,37.776535148,0
0.805,0.035,0.825,1745.24,37.776535148,0
0.805,0.035,0.835,1812.36,37.776535148,0
0.805,0.035,0.845,1409.83,37.776535148,0
0.805,0.045,0.775,1773.6,37.776535148,0
0.805,0.045,0.785,2047,37.776535148,0
0.805,0.045,0.795,2155.57,37.776535148,0
0.805,0.045,0.805,2259.71,37.776535148,0
0.805,0.045,0.815,1992.49,37.776535148,0
0.805,0.045,0.825,1736.47,37.776535148,0
0.805,0.045,0.835,1777.55,37.776535148,0
0.805,0.045,0.845,1809.52,37.776535148,0
0.805,0.055,0.775,1005.87,37.776535148,0
0.805,0.055,0.785,1108.28,37.776535148,0
0.805,0.055,0.795,1138.9,37.776535148,0
0.805,0.055,0.805,1205.63,37.776535148,0
0.805,0.055,0.815,1275.17,37.776535148,0
0.805,0.055,0.825,995.825,37.776535148,0
0.805,0.055,0.835,968.607,37.776535148,0
0.805,0.055,0.845,998.983,37.776535148,0
0.805,0.065,0.815,96.8961,37.776535148,0
0.815,-0.015,0.795,948.486,37.776535148,0
0.815,-0.015,0.825,2129.48,37.776535148,0
0.815,-0.005,0.775,35.491,37.776535148,0
0.815,-0.005,0.785,33.7127,37.776535148,0
0.815,-0.005,0.795,180.562,37.776535148,0
0.815,-0.005,0.805,560.098,37.776535148,0
0.815,-0.005,0.815,1460.95,37.776535148,0
0.815,-0.005,0.825,1669.21,37.776535148,0
0.815,-0.005,0.835,322.454,37.776535148,0
0.815,-0.005,0.845,285.767,37.776535148,0
0.815,-0.005,0.855,1130.16,37.776535148,0
0.815,0.005,0.785,14.6413,37.776535148,0
0.815,0.005,0.805,16.0743,37.776535148,0
0.815,0.005,0.815,43.6387,37.776535148,0
0.815,0.055,0.775,1541.74,37.776535148,0
0.815,0.055,0.785,1686.76,37.776535148,0
0.815,0.055,0.795,1639.93,37.776535148,0
0.815,0.055,0.805,1742.89,37.776535148,0
0.815,0.055,0.815,1868.1,37.776535148,0
0.815,0.055,0.825,1865.74,37.776535148,0
0.815,0.055,0.835,1578.93,37.776535148,0
0.815,0.055,0.845,1620.08,37.776535148,0
0.815,0.065,0.775,884.315,37.776535148,0
0.815,0.065,0.785,890.008,37.776535148,0
0.815,0.065,0.795,928.069,37.776535148,0
0.815,0.065,0.805,942.301,37.776535148,0
0.815,0.065,0.815,993.617,37.776535148,0
0.815,0.065,0.825,992.227,37.776535148,0
0.815,0.065,0.835,588.942,37.776535148,0
0.815,0.065,0.845,606.733,37.776535148,0
0.825,-0.015,0.775,46.3817,37.776535148,0
0.825,-0.015,0.805,707.893,37.776535148,0
0.825,-0.015,0.825,1240.02,37.776535148,0
0.825,-0.015,0.835,291.362,37.776535148,0
0.825,-0.015,0.845,728.984,37.776535148,0
0.825,-0.005,0.815,489.748,37.776535148,0
0.825,-0.005,0.825,668.238,37.776535148,0
0.825,-0.005,0.835,101.239,37.776535148,0
0.825,-0.005,0.845,180.663,37.776535148,0
0.825,0.005,0.775,13.6861,37.776535148,0
0.825,0.005,0.815,15.6459,37.776535148,0
0.825,0.005,0.835,31.7576,37.776535148,0
0.825,0.065,0.775,1089.62,37.776535148,0
0.825,0.065,0.785,1211.06,37.776535148,0
0.825,0.065,0.795,1157.7,37.776535148,0
0.825,0.065,0.805,1145.09,37.776535148,0
0.825,0.065,0.815,1228.9,37.776535148,0
0.825,0.065,0.825,1448.6,37.776535148,0
0.825,0.065,0.835,1409.46,37.776535148,0
0.825,0.065,0.845,1134.64,37.776535148,0
0.825,0.075,0.795,136.862,37.776535148,0
0.825,0.075,0.805,123.352,37.776535148,0
0.825,0.075,0.815,87.3279,37.776535148,0
0.835,-0.015,0.845,576.505,37.776535148,0
0.835,0.065,0.775,1715.97,37.776535148,0
0.835,0.065,0.825,1401.86,37.776535148,0
0.835,0.065,0.835,2013.62,37.776535148,0
0.835,0.065,0.845,1870.49,37.776535148,0
0.835,0.075,0.775,1338.11,37.776535148,0
0.835,0.075,0.825,255.72,37.776535148,0
0.835,0.075,0.835,642.405,37.776535148,0
0.835,0.085,0.775,539.512,37.776535148,0
0.835,0.085,0.825,1009.44,37.776535148,0
0.835,0.085,0.835,1230.69,37.776535148,0
0.835,0.095,0.775,198.337,37.776535148,0
0.835,0.095,0.785,410.39,37.776535148,0
0.835,0.095,0.795,1662.13,37.776535148,0
0.835,0.095,0.805,1935.1,37.776535148,0
0.835,0.095,0.815,1445.1,37.776535148,0
