	
-0.495	251.344
-0.485	241.717
-0.475	230.137
-0.465	209.899
-0.455	200.116
-0.445	200.558
-0.435	190.092
-0.425	179.471
-0.415	179.414
-0.405	168.186
-0.395	177.012
-0.385	168.448
-0.375	168.500
-0.365	158.326
-0.355	148.185
-0.345	147.432
-0.335	156.896
-0.325	134.147
-0.315	139.257
-0.305	135.769
-0.295	140.681
-0.285	136.981
-0.275	134.056
-0.265	124.490
-0.255	124.525
-0.245	124.892
-0.235	127.403
-0.225	133.842
-0.215	124.321
-0.205	133.952
-0.195	134.343
-0.185	143.666
-0.175	134.995
-0.165	135.353
-0.155	143.830
-0.145	144.165
-0.135	144.768
-0.125	144.205
-0.115	154.232
-0.105	144.968
-0.095	145.126
-0.085	145.763
-0.075	145.963
-0.065	155.120
-0.055	154.492
-0.045	164.457
-0.035	165.076
-0.025	172.012
-0.015	204.562
-0.005	229.018
0.005	245.288
0.015	261.615
0.025	264.452
0.035	271.561
0.045	265.971
0.055	266.664
0.065	257.404
0.075	257.372
0.085	250.238
0.095	203.259
0.105	194.429
0.115	169.68
0.125	162.293
0.135	170.632
0.145	153.622
0.155	144.271
0.165	141.342
0.175	149.838
0.185	149.788
0.205	146.685
0.215	142.295
0.225	121.215
0.275	121.346
0.285	147.474
0.295	150.824
0.305	161.051
0.315	151.71
0.325	161.21
0.335	170.278
0.345	165.403
0.355	171.398
0.365	180.881
0.375	190.917
0.385	181.246
0.395	201.5
0.405	185.035
0.415	187.901
0.425	188.06
0.435	199.185
0.445	222.74
0.455	229.323
0.465	217.375
0.475	218.278
0.485	207.113
0.495	247.536
