	
-0.495	261.133
-0.485	239.119
-0.475	230.693
-0.465	210.033
-0.455	200.114
-0.445	190.324
-0.435	189.940
-0.425	189.859
-0.415	179.123
-0.405	185.593
-0.395	168.904
-0.385	166.956
-0.375	157.763
-0.365	168.227
-0.355	158.307
-0.345	144.352
-0.335	137.916
-0.325	135.764
-0.315	136.241
-0.305	135.151
-0.295	135.429
-0.285	130.366
-0.275	145.778
-0.265	125.043
-0.255	125.007
-0.245	127.344
-0.235	132.109
-0.225	121.534
-0.215	134.173
-0.205	134.070
-0.195	132.742
-0.185	132.289
-0.175	149.259
-0.165	143.970
-0.155	134.339
-0.145	138.281
-0.135	144.482
-0.125	149.579
-0.115	146.682
-0.105	145.085
-0.095	141.663
-0.085	146.564
-0.075	145.515
-0.065	146.029
-0.055	155.069
-0.045	157.626
-0.035	180.290
-0.025	173.731
-0.015	205.047
-0.005	229.587
0.005	241.277
0.015	261.870
0.025	264.877
0.035	273.206
0.045	264.644
0.055	265.812
0.065	243.963
0.075	257.586
0.085	239.874
0.095	210.02
0.105	195.541
0.115	169.349
0.125	162.501
0.135	159.657
0.145	153.953
0.155	151.135
0.165	147.511
0.175	147.471
0.185	150.419
0.205	136.404
0.215	128.589
0.225	107.285
0.255	123.561
0.265	124.802
0.275	134.752
0.285	128.296
0.295	134.011
0.305	153.28
0.315	158.205
0.325	160.918
0.335	164.257
0.345	163.423
0.355	182.33
0.365	182.26
0.375	179.243
0.385	178.014
0.395	191.656
0.405	215.083
0.415	201.299
0.425	211.645
0.435	202.683
0.445	206.676
0.455	234.734
0.465	243.321
0.475	218.376
0.485	236.948
0.495	249.339
