	
-0.495	250.370
-0.485	239.338
-0.475	243.066
-0.465	210.160
-0.455	204.636
-0.445	198.359
-0.435	199.939
-0.425	179.424
-0.415	173.410
-0.405	163.855
-0.395	169.226
-0.385	160.374
-0.375	166.972
-0.365	156.593
-0.355	145.405
-0.345	148.994
-0.335	135.028
-0.325	136.608
-0.315	140.613
-0.305	150.324
-0.295	134.512
-0.285	124.696
-0.275	134.044
-0.265	125.689
-0.255	126.433
-0.245	123.599
-0.235	126.033
-0.225	115.317
-0.215	124.212
-0.205	124.518
-0.195	134.325
-0.185	133.385
-0.175	134.545
-0.165	133.955
-0.155	144.009
-0.145	141.225
-0.135	144.309
-0.125	143.854
-0.115	144.671
-0.105	144.271
-0.095	144.809
-0.085	154.524
-0.075	145.307
-0.065	153.604
-0.055	154.575
-0.045	164.634
-0.035	162.204
-0.025	184.134
-0.015	205.169
-0.005	225.112
0.005	254.563
0.015	254.745
0.025	263.528
0.035	265.071
0.045	275.822
0.055	266.604
0.065	266.277
0.075	256.544
0.085	237.224
0.095	211.705
0.105	199.711
0.115	170.326
0.125	170.103
0.135	160.518
0.145	150.655
0.155	150.361
0.165	150.560
0.175	149.779
0.185	150.779
0.205	150.886
0.215	140.575
0.225	139.366
0.235	109.57
0.255	101.546
0.265	101.676
0.275	120.584
0.285	129.935
0.295	160.487
0.305	151.498
0.315	161.217
0.325	160.083
0.335	161.712
0.345	170.369
0.355	181.685
0.365	170.678
0.375	180.49
0.385	190.678
0.395	190.995
0.405	201.25
0.415	201.318
0.425	201.588
0.435	212.842
0.445	212.491
0.455	223.859
0.465	224.508
0.475	234.871
0.485	232.329
0.495	226.532
