X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.795,0.015,0.775,331.769,10.771457943,610
0.795,0.015,0.785,380.04,10.771457943,610
0.795,0.015,0.795,404.488,10.771457943,610
0.795,0.015,0.805,414.401,10.771457943,610
0.795,0.015,0.815,447.207,10.771457943,610
0.795,0.015,0.825,467.489,10.771457943,610
0.795,0.015,0.835,482.587,10.771457943,610
0.795,0.015,0.845,481.472,10.771457943,610
0.795,0.025,0.775,290.468,10.771457943,610
0.795,0.025,0.785,334.708,10.771457943,610
0.795,0.025,0.795,372.678,10.771457943,610
0.795,0.025,0.805,397.35,10.771457943,610
0.795,0.025,0.815,440.031,10.771457943,610
0.795,0.025,0.825,474.859,10.771457943,610
0.795,0.025,0.835,498.462,10.771457943,610
0.795,0.025,0.845,480.707,10.771457943,610
0.795,0.035,0.775,131.585,10.771457943,610
0.795,0.035,0.785,147.566,10.771457943,610
0.795,0.035,0.795,159.281,10.771457943,610
0.795,0.035,0.805,195.466,10.771457943,610
0.795,0.035,0.815,226.412,10.771457943,610
0.795,0.035,0.825,256.901,10.771457943,610
0.795,0.035,0.835,255.564,10.771457943,610
0.795,0.035,0.845,245.306,10.771457943,610
0.805,-0.005,0.775,230.815,10.771457943,610
0.805,-0.005,0.785,226.775,10.771457943,610
0.805,-0.005,0.795,248.299,10.771457943,610
0.805,-0.005,0.805,251.08,10.771457943,610
0.805,-0.005,0.815,269.974,10.771457943,610
0.805,-0.005,0.825,240.626,10.771457943,610
0.805,-0.005,0.835,214.928,10.771457943,610
0.805,-0.005,0.845,315.564,10.771457943,610
0.805,0.005,0.775,96.9007,10.771457943,610
0.805,0.005,0.785,194.067,10.771457943,610
0.805,0.005,0.795,192.468,10.771457943,610
0.805,0.005,0.805,165.655,10.771457943,610
0.805,0.005,0.815,175.139,10.771457943,610
0.805,0.005,0.825,199.725,10.771457943,610
0.805,0.005,0.835,156.536,10.771457943,610
0.805,0.005,0.845,245.012,10.771457943,610
0.805,0.015,0.775,39.0401,10.771457943,610
0.805,0.015,0.785,54.7956,10.771457943,610
0.805,0.015,0.795,55.9466,10.771457943,610
0.805,0.015,0.805,76.0817,10.771457943,610
0.805,0.015,0.815,51.6593,10.771457943,610
0.805,0.015,0.825,62.7812,10.771457943,610
0.805,0.015,0.835,80.2468,10.771457943,610
0.805,0.015,0.845,161.052,10.771457943,610
0.805,0.015,0.855,252.068,10.771457943,610
0.805,0.025,0.775,205.686,10.771457943,610
0.805,0.025,0.785,269.59,10.771457943,610
0.805,0.025,0.795,273.843,10.771457943,610
0.805,0.025,0.805,299.944,10.771457943,610
0.805,0.025,0.815,344.712,10.771457943,610
0.805,0.025,0.825,318.433,10.771457943,610
0.805,0.025,0.835,300.988,10.771457943,610
0.805,0.025,0.845,397.456,10.771457943,610
0.805,0.035,0.775,306.848,10.771457943,610
0.805,0.035,0.785,336.846,10.771457943,610
0.805,0.035,0.795,398.252,10.771457943,610
0.805,0.035,0.805,441.822,10.771457943,610
0.805,0.035,0.815,472.78,10.771457943,610
0.805,0.035,0.825,503.034,10.771457943,610
0.805,0.035,0.835,510.934,10.771457943,610
0.805,0.035,0.845,518.604,10.771457943,610
0.805,0.045,0.775,235.322,10.771457943,610
0.805,0.045,0.785,270.097,10.771457943,610
0.805,0.045,0.795,295.223,10.771457943,610
0.805,0.045,0.805,347.618,10.771457943,610
0.805,0.045,0.815,359.246,10.771457943,610
0.805,0.045,0.825,369.575,10.771457943,610
0.805,0.045,0.835,455.389,10.771457943,610
0.805,0.045,0.845,441.967,10.771457943,610
0.815,-0.015,0.775,173.814,10.771457943,610
0.815,-0.015,0.785,178.969,10.771457943,610
0.815,-0.015,0.795,183.423,10.771457943,610
0.815,-0.015,0.805,85.4738,10.771457943,610
0.815,-0.015,0.815,80.589,10.771457943,610
0.815,-0.015,0.825,76.5249,10.771457943,610
0.815,-0.015,0.835,122.883,10.771457943,610
0.815,-0.015,0.845,164.508,10.771457943,610
0.815,-0.005,0.805,9.59372,10.771457943,610
0.815,-0.005,0.815,9.59398,10.771457943,610
0.815,-0.005,0.825,20.3654,10.771457943,610
0.815,-0.005,0.835,30.826,10.771457943,610
0.815,-0.005,0.845,40.9302,10.771457943,610
0.815,-0.005,0.855,83.8919,10.771457943,610
0.815,0.005,0.825,9.48511,10.771457943,610
0.815,0.045,0.785,290.701,10.771457943,610
0.815,0.045,0.845,456.945,10.771457943,610
0.815,0.055,0.775,91.3743,10.771457943,610
0.815,0.055,0.785,97.685,10.771457943,610
0.815,0.055,0.795,85.3026,10.771457943,610
0.815,0.055,0.805,120.245,10.771457943,610
0.815,0.055,0.815,111.529,10.771457943,610
0.815,0.055,0.825,115.724,10.771457943,610
0.815,0.055,0.835,153.265,10.771457943,610
0.815,0.055,0.845,288.86,10.771457943,610
0.815,0.055,0.855,133.926,10.771457943,610
0.825,-0.015,0.775,8.30406,10.771457943,610
0.825,-0.015,0.785,15.5987,10.771457943,610
0.825,-0.015,0.815,10.1412,10.771457943,610
0.825,-0.015,0.845,96.9688,10.771457943,610
0.825,-0.005,0.835,19.7155,10.771457943,610
0.825,-0.005,0.845,19.9549,10.771457943,610
0.825,0.055,0.815,157.965,10.771457943,610
0.825,0.055,0.825,150.88,10.771457943,610
0.825,0.055,0.835,314.172,10.771457943,610
0.825,0.055,0.845,435.958,10.771457943,610
0.825,0.065,0.775,318.063,10.771457943,610
0.825,0.065,0.785,154.063,10.771457943,610
0.825,0.065,0.795,26.7639,10.771457943,610
0.825,0.065,0.825,5.22922,10.771457943,610
0.825,0.065,0.835,279.374,10.771457943,610
0.825,0.065,0.845,370.87,10.771457943,610
0.825,0.075,0.775,300.198,10.771457943,610
0.825,0.075,0.805,92.0375,10.771457943,610
0.825,0.075,0.815,121.972,10.771457943,610
0.825,0.075,0.825,196.52,10.771457943,610
0.825,0.075,0.835,263.712,10.771457943,610
0.825,0.075,0.845,296.934,10.771457943,610
0.825,0.085,0.775,231.474,10.771457943,610
0.825,0.095,0.785,5.77083,10.771457943,610
0.825,0.095,0.795,100.045,10.771457943,610
0.825,0.095,0.805,181.777,10.771457943,610
0.825,0.095,0.815,162.168,10.771457943,610
0.825,0.095,0.825,123.295,10.771457943,610
0.835,0.065,0.775,275.453,10.771457943,610
0.835,0.065,0.825,37.8893,10.771457943,610
0.835,0.065,0.835,93.8687,10.771457943,610
0.835,0.065,0.845,334.077,10.771457943,610
0.835,0.075,0.775,310.231,10.771457943,610
0.835,0.075,0.825,19.2334,10.771457943,610
0.835,0.075,0.835,122.593,10.771457943,610
0.835,0.075,0.845,267.133,10.771457943,610
0.835,0.085,0.775,209.288,10.771457943,610
0.835,0.085,0.825,133.669,10.771457943,610
0.835,0.085,0.835,270.641,10.771457943,610
0.835,0.095,0.785,11.2048,10.771457943,610
0.835,0.095,0.795,49.2762,10.771457943,610
0.835,0.095,0.815,111.277,10.771457943,610
0.835,0.095,0.825,116.993,10.771457943,610
0.835,0.095,0.835,105.146,10.771457943,610
0.845,-0.015,0.835,52.4098,10.771457943,610
0.845,-0.015,0.845,190.212,10.771457943,610
0.845,0.065,0.845,119.35,10.771457943,610
0.845,0.075,0.775,132.726,10.771457943,610
0.845,0.075,0.835,7.0307,10.771457943,610
0.845,0.075,0.845,77.7883,10.771457943,610
0.845,0.085,0.835,34.1068,10.771457943,610
0.845,0.085,0.845,75.6904,10.771457943,610
0.855,-0.015,0.845,613.429,10.771457943,610
0.855,-0.005,0.825,7.69396,10.771457943,610
0.855,-0.005,0.845,17.39,10.771457943,610
0.855,0.055,0.825,29.3748,10.771457943,610
0.855,0.065,0.845,22.0096,10.771457943,610
0.855,0.075,0.845,6.04935,10.771457943,610
0.865,-0.005,0.825,544.136,10.771457943,610
0.865,-0.005,0.835,603.426,10.771457943,610
0.865,-0.005,0.845,618.18,10.771457943,610
0.865,0.005,0.815,143.336,10.771457943,610
0.865,0.005,0.825,382.034,10.771457943,610
0.865,0.005,0.835,380.902,10.771457943,610
0.865,0.005,0.845,110.501,10.771457943,610
0.865,0.045,0.815,202.684,10.771457943,610
0.865,0.045,0.825,223.423,10.771457943,610
0.865,0.045,0.835,249.139,10.771457943,610
0.865,0.045,0.845,235.846,10.771457943,610
0.865,0.055,0.835,4.73837,10.771457943,610
0.865,0.055,0.845,31.3309,10.771457943,610
0.875,0.005,0.815,355.04,10.771457943,610
0.875,0.005,0.825,594.408,10.771457943,610
0.875,0.005,0.835,683.11,10.771457943,610
0.875,0.005,0.845,638.677,10.771457943,610
0.875,0.015,0.815,356.842,10.771457943,610
0.875,0.015,0.825,453.478,10.771457943,610
0.875,0.015,0.835,708.761,10.771457943,610
0.875,0.015,0.845,701.759,10.771457943,610
0.875,0.025,0.805,282.698,10.771457943,610
0.875,0.025,0.815,304.507,10.771457943,610
0.875,0.025,0.825,344.612,10.771457943,610
0.875,0.025,0.835,655.514,10.771457943,610
0.875,0.025,0.845,718.902,10.771457943,610
0.875,0.035,0.805,125.527,10.771457943,610
0.875,0.035,0.815,144.112,10.771457943,610
0.875,0.035,0.825,140.003,10.771457943,610
0.875,0.035,0.835,143.396,10.771457943,610
0.875,0.035,0.845,350.837,10.771457943,610
0.875,0.045,0.855,329.549,10.771457943,610
0.885,0.015,0.855,288.551,10.771457943,610
0.885,0.025,0.855,219.125,10.771457943,610
