X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.755,-0.195,0.765,9.29573,16.576035191,6030
0.755,-0.185,0.765,9.53583,16.576035191,6030
0.755,-0.175,0.765,9.78368,16.576035191,6030
0.755,-0.165,0.765,9.99981,16.576035191,6030
0.755,-0.155,0.765,20.8619,16.576035191,6030
0.755,-0.145,0.765,33.7611,16.576035191,6030
0.755,-0.135,0.765,34.5665,16.576035191,6030
0.755,-0.125,0.765,35.2413,16.576035191,6030
0.755,-0.115,0.765,25.055,16.576035191,6030
0.755,-0.105,0.765,40.4618,16.576035191,6030
0.755,-0.095,0.765,54.0202,16.576035191,6030
0.755,-0.085,0.765,43.1552,16.576035191,6030
0.755,-0.075,0.765,43.8429,16.576035191,6030
0.755,-0.065,0.765,45.0136,16.576035191,6030
0.755,-0.055,0.765,60.8403,16.576035191,6030
0.755,-0.045,0.765,61.8504,16.576035191,6030
0.755,-0.035,0.765,62.926,16.576035191,6030
0.755,-0.025,0.765,61.9685,16.576035191,6030
0.755,-0.015,0.765,47.3861,16.576035191,6030
0.755,-0.005,0.765,32.8387,16.576035191,6030
0.755,0.005,0.765,32.9343,16.576035191,6030
0.755,0.035,0.765,33.646,16.576035191,6030
0.755,0.045,0.765,44.4369,16.576035191,6030
0.755,0.055,0.755,12.0148,16.576035191,6030
0.755,0.055,0.765,76.6479,16.576035191,6030
0.755,0.065,0.755,12.4401,16.576035191,6030
0.755,0.065,0.765,96.3183,16.576035191,6030
0.755,0.075,0.755,12.8754,16.576035191,6030
0.755,0.075,0.765,100.194,16.576035191,6030
0.755,0.085,0.755,13.1952,16.576035191,6030
0.755,0.085,0.765,95.2557,16.576035191,6030
0.755,0.095,0.765,107.301,16.576035191,6030
0.755,0.105,0.765,96.6239,16.576035191,6030
0.755,0.115,0.765,89.3987,16.576035191,6030
0.755,0.125,0.765,56.1494,16.576035191,6030
0.755,0.135,0.765,54.8468,16.576035191,6030
0.755,0.145,0.765,20.814,16.576035191,6030
0.765,-0.195,0.765,9.39459,16.576035191,6030
0.765,-0.185,0.765,9.63731,16.576035191,6030
0.765,-0.175,0.755,15.4525,16.576035191,6030
0.765,-0.175,0.765,9.86564,16.576035191,6030
0.765,-0.165,0.765,10.1141,16.576035191,6030
0.765,-0.155,0.765,10.325,16.576035191,6030
0.765,-0.145,0.765,21.6185,16.576035191,6030
0.765,-0.135,0.765,34.9729,16.576035191,6030
0.765,-0.125,0.765,35.5617,16.576035191,6030
0.765,-0.115,0.765,25.4261,16.576035191,6030
0.765,-0.105,0.765,40.9279,16.576035191,6030
0.765,-0.095,0.765,54.8721,16.576035191,6030
0.765,-0.085,0.765,43.8214,16.576035191,6030
0.765,-0.075,0.765,44.5911,16.576035191,6030
0.765,-0.065,0.765,45.8045,16.576035191,6030
0.765,-0.055,0.765,61.8578,16.576035191,6030
