X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.755,-0.195,0.755,37.7315,39.696865993,5058
0.755,-0.195,0.765,167.87,39.696865993,5058
0.755,-0.185,0.755,38.4021,39.696865993,5058
0.755,-0.185,0.765,195.091,39.696865993,5058
0.755,-0.175,0.755,39.003,39.696865993,5058
0.755,-0.175,0.765,195.97,39.696865993,5058
0.755,-0.165,0.755,48.1604,39.696865993,5058
0.755,-0.165,0.765,218.894,39.696865993,5058
0.755,-0.155,0.755,40.1077,39.696865993,5058
0.755,-0.155,0.765,230.482,39.696865993,5058
0.755,-0.145,0.755,58.1073,39.696865993,5058
0.755,-0.145,0.765,244.152,39.696865993,5058
0.755,-0.135,0.755,41.0881,39.696865993,5058
0.755,-0.135,0.765,227.279,39.696865993,5058
0.755,-0.125,0.755,41.3585,39.696865993,5058
0.755,-0.125,0.765,179.249,39.696865993,5058
0.755,-0.115,0.755,30.4426,39.696865993,5058
0.755,-0.115,0.765,146.68,39.696865993,5058
0.755,-0.105,0.755,20.8644,39.696865993,5058
0.755,-0.105,0.765,161.283,39.696865993,5058
0.755,-0.095,0.755,20.9519,39.696865993,5058
0.755,-0.095,0.765,176.55,39.696865993,5058
0.755,-0.075,0.755,32.9293,39.696865993,5058
0.755,-0.065,0.755,24.382,39.696865993,5058
0.755,-0.065,0.765,171.569,39.696865993,5058
0.755,-0.055,0.755,9.1791,39.696865993,5058
0.755,-0.055,0.765,172.204,39.696865993,5058
0.755,-0.045,0.755,9.24785,39.696865993,5058
0.755,-0.035,0.765,168.085,39.696865993,5058
0.755,-0.025,0.755,25.6288,39.696865993,5058
0.755,-0.025,0.765,171.68,39.696865993,5058
0.755,-0.015,0.755,11.6188,39.696865993,5058
0.755,-0.015,0.765,178.296,39.696865993,5058
0.755,-0.005,0.755,11.7335,39.696865993,5058
0.755,-0.005,0.765,156.895,39.696865993,5058
0.755,0.005,0.755,11.8189,39.696865993,5058
0.755,0.015,0.755,11.8385,39.696865993,5058
0.755,0.055,0.755,8.78022,39.696865993,5058
0.755,0.065,0.755,107.12,39.696865993,5058
0.755,0.065,0.765,161.784,39.696865993,5058
0.755,0.075,0.755,108.458,39.696865993,5058
0.755,0.085,0.755,109.532,39.696865993,5058
0.755,0.085,0.765,218.069,39.696865993,5058
0.755,0.095,0.755,115.514,39.696865993,5058
0.755,0.095,0.765,218.68,39.696865993,5058
0.755,0.105,0.755,113.097,39.696865993,5058
0.755,0.105,0.765,252.536,39.696865993,5058
0.755,0.115,0.755,128.589,39.696865993,5058
0.755,0.115,0.765,309.651,39.696865993,5058
0.755,0.125,0.755,129.553,39.696865993,5058
0.755,0.125,0.765,306.961,39.696865993,5058
0.755,0.135,0.755,126.294,39.696865993,5058
0.755,0.135,0.765,294.873,39.696865993,5058
0.755,0.145,0.755,127.117,39.696865993,5058
0.755,0.155,0.755,126.775,39.696865993,5058
0.755,0.155,0.765,256.467,39.696865993,5058
0.755,0.165,0.755,121.564,39.696865993,5058
0.755,0.165,0.765,241.026,39.696865993,5058
0.755,0.175,0.755,117.413,39.696865993,5058
0.755,0.175,0.765,230.481,39.696865993,5058
0.755,0.185,0.755,123.166,39.696865993,5058
0.755,0.185,0.765,199.856,39.696865993,5058
0.755,0.195,0.755,118.808,39.696865993,5058
0.755,0.195,0.765,168.721,39.696865993,5058
0.765,-0.195,0.755,45.6601,39.696865993,5058
0.765,-0.195,0.765,169.092,39.696865993,5058
0.765,-0.185,0.755,46.2858,39.696865993,5058
0.765,-0.185,0.765,198.966,39.696865993,5058
0.765,-0.175,0.755,38.7901,39.696865993,5058
0.765,-0.175,0.765,223.107,39.696865993,5058
0.765,-0.165,0.755,47.9515,39.696865993,5058
0.765,-0.165,0.765,235.849,39.696865993,5058
0.765,-0.155,0.755,57.0569,39.696865993,5058
0.765,-0.155,0.765,247.932,39.696865993,5058
0.765,-0.145,0.755,57.8054,39.696865993,5058
0.765,-0.145,0.765,240.837,39.696865993,5058
0.765,-0.135,0.755,40.816,39.696865993,5058
0.765,-0.135,0.765,250.149,39.696865993,5058
0.765,-0.125,0.755,41.0953,39.696865993,5058
0.765,-0.125,0.765,222.583,39.696865993,5058
0.765,-0.115,0.755,30.3303,39.696865993,5058
0.765,-0.115,0.765,201.879,39.696865993,5058
0.765,-0.105,0.755,29.2893,39.696865993,5058
0.765,-0.105,0.765,194.571,39.696865993,5058
0.765,-0.095,0.755,20.6892,39.696865993,5058
0.765,-0.095,0.765,208.063,39.696865993,5058
0.765,-0.085,0.765,181.591,39.696865993,5058
0.765,-0.075,0.765,207.138,39.696865993,5058
0.765,-0.065,0.765,186.196,39.696865993,5058
0.765,-0.055,0.755,20.0614,39.696865993,5058
0.765,-0.045,0.755,23.139,39.696865993,5058
0.765,-0.045,0.765,165.269,39.696865993,5058
0.765,-0.035,0.755,23.4338,39.696865993,5058
0.765,-0.035,0.765,180.996,39.696865993,5058
0.765,-0.025,0.755,23.4747,39.696865993,5058
0.765,-0.025,0.765,185.85,39.696865993,5058
0.765,-0.015,0.755,11.6005,39.696865993,5058
0.765,-0.015,0.765,190.798,39.696865993,5058
0.765,-0.005,0.755,11.707,39.696865993,5058
0.765,0.005,0.755,11.7914,39.696865993,5058
0.765,0.005,0.765,158.411,39.696865993,5058
0.765,0.015,0.755,11.8248,39.696865993,5058
0.765,0.015,0.765,162.222,39.696865993,5058
0.765,0.025,0.765,150.881,39.696865993,5058
0.765,0.035,0.765,141.58,39.696865993,5058
0.765,0.045,0.765,153.835,39.696865993,5058
0.765,0.055,0.755,8.7112,39.696865993,5058
0.765,0.065,0.755,102.946,39.696865993,5058
0.765,0.075,0.755,108.683,39.696865993,5058
0.765,0.085,0.755,114.891,39.696865993,5058
0.765,0.085,0.765,251.149,39.696865993,5058
0.765,0.095,0.755,125.084,39.696865993,5058
0.765,0.095,0.765,254.078,39.696865993,5058
0.765,0.105,0.755,126.241,39.696865993,5058
0.765,0.105,0.765,329.41,39.696865993,5058
0.765,0.115,0.755,126.776,39.696865993,5058
0.765,0.115,0.765,351.464,39.696865993,5058
0.765,0.125,0.755,124.478,39.696865993,5058
0.765,0.125,0.765,322.239,39.696865993,5058
0.765,0.135,0.755,119.633,39.696865993,5058
0.765,0.135,0.765,299.108,39.696865993,5058
0.765,0.145,0.755,130.05,39.696865993,5058
0.765,0.145,0.765,289.771,39.696865993,5058
0.765,0.155,0.755,120.828,39.696865993,5058
0.765,0.155,0.765,276.652,39.696865993,5058
0.765,0.165,0.755,121.628,39.696865993,5058
0.765,0.165,0.765,265.923,39.696865993,5058
0.765,0.175,0.755,112.815,39.696865993,5058
0.765,0.175,0.765,229.359,39.696865993,5058
0.765,0.185,0.755,132.394,39.696865993,5058
0.765,0.185,0.765,230.252,39.696865993,5058
0.765,0.195,0.755,138.68,39.696865993,5058
0.765,0.195,0.765,204.751,39.696865993,5058
0.775,-0.195,0.755,37.2073,39.696865993,5058
0.775,-0.195,0.765,184.193,39.696865993,5058
0.775,-0.185,0.755,37.9266,39.696865993,5058
0.775,-0.185,0.765,197.65,39.696865993,5058
0.775,-0.175,0.755,38.5242,39.696865993,5058
0.775,-0.175,0.765,238.476,39.696865993,5058
0.775,-0.165,0.755,39.0756,39.696865993,5058
0.775,-0.165,0.765,250.845,39.696865993,5058
0.775,-0.155,0.755,39.5972,39.696865993,5058
0.775,-0.155,0.765,254.554,39.696865993,5058
0.775,-0.145,0.755,40.0794,39.696865993,5058
0.775,-0.145,0.765,257.869,39.696865993,5058
0.775,-0.135,0.755,49.2454,39.696865993,5058
0.775,-0.135,0.765,264.897,39.696865993,5058
0.775,-0.125,0.755,40.8426,39.696865993,5058
0.775,-0.125,0.765,241.171,39.696865993,5058
0.775,-0.115,0.755,30.0042,39.696865993,5058
0.775,-0.115,0.765,238.579,39.696865993,5058
0.775,-0.105,0.755,20.5933,39.696865993,5058
0.775,-0.105,0.765,199.117,39.696865993,5058
0.775,-0.095,0.765,195.62,39.696865993,5058
0.775,-0.085,0.765,206.791,39.696865993,5058
0.775,-0.075,0.755,10.5546,39.696865993,5058
0.775,-0.075,0.765,214.907,39.696865993,5058
0.775,-0.065,0.755,10.6067,39.696865993,5058
0.775,-0.065,0.765,212.687,39.696865993,5058
0.775,-0.055,0.765,204.854,39.696865993,5058
0.775,-0.045,0.755,20.308,39.696865993,5058
0.775,-0.045,0.765,216.477,39.696865993,5058
0.775,-0.035,0.755,20.4289,39.696865993,5058
0.775,-0.035,0.765,222.405,39.696865993,5058
0.775,-0.025,0.755,20.7806,39.696865993,5058
0.775,-0.025,0.765,218.367,39.696865993,5058
0.775,-0.015,0.755,35.119,39.696865993,5058
0.775,-0.015,0.765,216.107,39.696865993,5058
0.775,-0.005,0.755,11.5923,39.696865993,5058
0.775,-0.005,0.765,188.913,39.696865993,5058
0.775,0.005,0.765,158.07,39.696865993,5058
0.775,0.015,0.755,11.7783,39.696865993,5058
0.775,0.015,0.765,161.78,39.696865993,5058
0.775,0.035,0.765,161.845,39.696865993,5058
0.775,0.045,0.765,166.626,39.696865993,5058
0.775,0.055,0.755,5.18482,39.696865993,5058
0.775,0.055,0.765,161.003,39.696865993,5058
0.775,0.065,0.755,12.5739,39.696865993,5058
0.775,0.065,0.765,205.004,39.696865993,5058
0.775,0.075,0.755,8.90084,39.696865993,5058
0.775,0.075,0.765,220.24,39.696865993,5058
0.775,0.085,0.755,114.468,39.696865993,5058
0.775,0.085,0.765,265.819,39.696865993,5058
0.775,0.095,0.755,129.258,39.696865993,5058
0.775,0.095,0.765,271.707,39.696865993,5058
0.775,0.105,0.755,120.788,39.696865993,5058
0.775,0.105,0.765,346.123,39.696865993,5058
0.775,0.115,0.755,131.978,39.696865993,5058
0.775,0.115,0.765,349.846,39.696865993,5058
0.775,0.125,0.755,126.866,39.696865993,5058
0.775,0.125,0.765,320.74,39.696865993,5058
0.775,0.135,0.755,105.755,39.696865993,5058
0.775,0.135,0.765,311.98,39.696865993,5058
0.775,0.145,0.755,114.8,39.696865993,5058
0.775,0.145,0.765,287.962,39.696865993,5058
0.775,0.155,0.755,119.821,39.696865993,5058
0.775,0.155,0.765,289.981,39.696865993,5058
0.775,0.165,0.755,115.742,39.696865993,5058
0.775,0.165,0.765,260.684,39.696865993,5058
0.775,0.175,0.755,112.014,39.696865993,5058
0.775,0.175,0.765,249.772,39.696865993,5058
0.775,0.185,0.755,112.552,39.696865993,5058
0.775,0.185,0.765,228.602,39.696865993,5058
0.775,0.195,0.755,112.577,39.696865993,5058
0.775,0.195,0.765,215.382,39.696865993,5058
0.785,-0.195,0.755,28.5041,39.696865993,5058
0.785,-0.195,0.765,182.786,39.696865993,5058
0.785,-0.185,0.755,28.9521,39.696865993,5058
0.785,-0.185,0.765,198.13,39.696865993,5058
0.785,-0.175,0.755,46.3114,39.696865993,5058
0.785,-0.175,0.765,213.821,39.696865993,5058
0.785,-0.165,0.755,47.0438,39.696865993,5058
0.785,-0.165,0.765,245.797,39.696865993,5058
0.785,-0.155,0.755,47.6267,39.696865993,5058
0.785,-0.155,0.765,295.819,39.696865993,5058
0.785,-0.145,0.755,48.2173,39.696865993,5058
0.785,-0.145,0.765,309.013,39.696865993,5058
0.785,-0.135,0.755,40.1668,39.696865993,5058
0.785,-0.135,0.765,290.47,39.696865993,5058
0.785,-0.125,0.755,29.5617,39.696865993,5058
0.785,-0.125,0.765,263.699,39.696865993,5058
0.785,-0.115,0.755,20.2477,39.696865993,5058
0.785,-0.115,0.765,220.829,39.696865993,5058
0.785,-0.105,0.765,205.829,39.696865993,5058
0.785,-0.095,0.765,212.548,39.696865993,5058
0.785,-0.085,0.765,206.077,39.696865993,5058
0.785,-0.075,0.765,221.245,39.696865993,5058
0.785,-0.065,0.755,8.94305,39.696865993,5058
0.785,-0.065,0.765,197.328,39.696865993,5058
0.785,-0.055,0.755,9.02235,39.696865993,5058
0.785,-0.055,0.765,198.162,39.696865993,5058
0.785,-0.045,0.765,225.114,39.696865993,5058
0.785,-0.035,0.755,9.1875,39.696865993,5058
0.785,-0.035,0.765,231.298,39.696865993,5058
0.785,-0.025,0.755,20.6594,39.696865993,5058
0.785,-0.025,0.765,236.806,39.696865993,5058
0.785,-0.015,0.755,25.6268,39.696865993,5058
0.785,-0.015,0.765,233.237,39.696865993,5058
0.785,-0.005,0.755,11.4881,39.696865993,5058
0.785,-0.005,0.765,223.991,39.696865993,5058
0.785,0.005,0.765,206.61,39.696865993,5058
0.785,0.015,0.765,201.886,39.696865993,5058
0.785,0.025,0.765,217.283,39.696865993,5058
0.785,0.035,0.765,203.031,39.696865993,5058
0.785,0.045,0.765,200.267,39.696865993,5058
0.785,0.055,0.765,190.707,39.696865993,5058
0.785,0.065,0.755,12.5235,39.696865993,5058
0.785,0.065,0.765,200.336,39.696865993,5058
0.785,0.075,0.755,12.6249,39.696865993,5058
0.785,0.075,0.765,222.085,39.696865993,5058
0.785,0.085,0.755,12.7864,39.696865993,5058
0.785,0.085,0.765,264.398,39.696865993,5058
0.785,0.095,0.755,112.961,39.696865993,5058
0.785,0.095,0.765,293.123,39.696865993,5058
0.785,0.105,0.755,105.252,39.696865993,5058
0.785,0.105,0.765,343.575,39.696865993,5058
0.785,0.115,0.755,106.977,39.696865993,5058
0.785,0.115,0.765,347.22,39.696865993,5058
0.785,0.125,0.755,116.508,39.696865993,5058
0.785,0.125,0.765,317.918,39.696865993,5058
0.785,0.135,0.755,113.159,39.696865993,5058
0.785,0.135,0.765,320.702,39.696865993,5058
0.785,0.145,0.755,105.608,39.696865993,5058
0.785,0.145,0.765,303.72,39.696865993,5058
0.785,0.155,0.755,118.843,39.696865993,5058
0.785,0.155,0.765,287.896,39.696865993,5058
0.785,0.165,0.755,110.66,39.696865993,5058
0.785,0.165,0.765,275.468,39.696865993,5058
0.785,0.175,0.755,111.933,39.696865993,5058
0.785,0.175,0.765,247.928,39.696865993,5058
0.785,0.185,0.755,111.827,39.696865993,5058
0.785,0.185,0.765,233.888,39.696865993,5058
0.785,0.195,0.755,112.535,39.696865993,5058
0.785,0.195,0.765,208.452,39.696865993,5058
0.795,-0.195,0.755,18.658,39.696865993,5058
0.795,-0.195,0.765,178.609,39.696865993,5058
0.795,-0.185,0.755,28.7188,39.696865993,5058
0.795,-0.185,0.765,179.932,39.696865993,5058
0.795,-0.175,0.755,29.1263,39.696865993,5058
0.795,-0.175,0.765,219.703,39.696865993,5058
0.795,-0.165,0.755,55.0525,39.696865993,5058
0.795,-0.165,0.765,238.494,39.696865993,5058
0.795,-0.155,0.755,47.2904,39.696865993,5058
0.795,-0.155,0.765,290.67,39.696865993,5058
0.795,-0.145,0.755,58.522,39.696865993,5058
0.795,-0.145,0.765,314.258,39.696865993,5058
0.795,-0.135,0.755,39.6487,39.696865993,5058
0.795,-0.135,0.765,299.202,39.696865993,5058
0.795,-0.125,0.755,19.8388,39.696865993,5058
0.795,-0.125,0.765,275.568,39.696865993,5058
0.795,-0.115,0.765,247.77,39.696865993,5058
0.795,-0.105,0.765,256.173,39.696865993,5058
0.795,-0.095,0.765,253.961,39.696865993,5058
0.795,-0.085,0.765,221.298,39.696865993,5058
0.795,-0.075,0.765,219.482,39.696865993,5058
0.795,-0.065,0.755,19.3891,39.696865993,5058
0.795,-0.065,0.765,202.98,39.696865993,5058
0.795,-0.055,0.755,8.97268,39.696865993,5058
0.795,-0.055,0.765,205.298,39.696865993,5058
0.795,-0.045,0.755,22.722,39.696865993,5058
0.795,-0.045,0.765,213.852,39.696865993,5058
0.795,-0.035,0.755,13.7513,39.696865993,5058
0.795,-0.035,0.765,229.641,39.696865993,5058
0.795,-0.025,0.765,235.202,39.696865993,5058
0.795,-0.015,0.755,11.4153,39.696865993,5058
0.795,-0.015,0.765,260.466,39.696865993,5058
0.795,-0.005,0.755,11.4314,39.696865993,5058
0.795,-0.005,0.765,251.827,39.696865993,5058
0.795,0.005,0.755,11.5024,39.696865993,5058
0.795,0.005,0.765,255.458,39.696865993,5058
0.795,0.015,0.755,11.6378,39.696865993,5058
0.795,0.015,0.765,247.148,39.696865993,5058
0.795,0.025,0.765,272.492,39.696865993,5058
0.795,0.035,0.765,258.178,39.696865993,5058
0.795,0.045,0.765,264.699,39.696865993,5058
0.795,0.055,0.755,3.4569,39.696865993,5058
0.795,0.055,0.765,237.734,39.696865993,5058
0.795,0.065,0.755,8.70093,39.696865993,5058
0.795,0.065,0.765,256.925,39.696865993,5058
0.795,0.075,0.755,12.5227,39.696865993,5058
0.795,0.075,0.765,256.063,39.696865993,5058
0.795,0.085,0.755,12.7039,39.696865993,5058
0.795,0.085,0.765,305.441,39.696865993,5058
0.795,0.095,0.755,12.8124,39.696865993,5058
0.795,0.095,0.765,302.011,39.696865993,5058
0.795,0.105,0.755,109.92,39.696865993,5058
0.795,0.105,0.765,340.641,39.696865993,5058
0.795,0.115,0.755,106.62,39.696865993,5058
0.795,0.115,0.765,350.419,39.696865993,5058
0.795,0.125,0.755,107.464,39.696865993,5058
0.795,0.125,0.765,321.831,39.696865993,5058
0.795,0.135,0.755,103.808,39.696865993,5058
0.795,0.135,0.765,324.548,39.696865993,5058
0.795,0.145,0.755,104.602,39.696865993,5058
0.795,0.145,0.765,289.752,39.696865993,5058
0.795,0.155,0.755,105.494,39.696865993,5058
0.795,0.155,0.765,291.763,39.696865993,5058
0.795,0.165,0.755,109.327,39.696865993,5058
0.795,0.165,0.765,272.832,39.696865993,5058
0.795,0.175,0.755,106.133,39.696865993,5058
0.795,0.175,0.765,246.476,39.696865993,5058
0.795,0.185,0.755,5.6992,39.696865993,5058
0.795,0.185,0.765,236.213,39.696865993,5058
0.795,0.195,0.755,5.71355,39.696865993,5058
0.795,0.195,0.765,206.711,39.696865993,5058
0.805,-0.195,0.755,18.4567,39.696865993,5058
0.805,-0.195,0.765,152.839,39.696865993,5058
0.805,-0.185,0.755,18.7271,39.696865993,5058
0.805,-0.185,0.765,187.684,39.696865993,5058
0.805,-0.175,0.755,28.7643,39.696865993,5058
0.805,-0.175,0.765,193.798,39.696865993,5058
0.805,-0.165,0.755,37.7664,39.696865993,5058
0.805,-0.165,0.765,243.797,39.696865993,5058
0.805,-0.155,0.755,29.5508,39.696865993,5058
0.805,-0.155,0.765,271.423,39.696865993,5058
0.805,-0.145,0.755,38.7402,39.696865993,5058
0.805,-0.145,0.765,315.816,39.696865993,5058
0.805,-0.135,0.755,28.8984,39.696865993,5058
0.805,-0.135,0.765,283.252,39.696865993,5058
0.805,-0.125,0.765,272.928,39.696865993,5058
0.805,-0.115,0.765,278.875,39.696865993,5058
0.805,-0.105,0.765,281.569,39.696865993,5058
0.805,-0.095,0.765,293.386,39.696865993,5058
0.805,-0.085,0.765,268.656,39.696865993,5058
0.805,-0.075,0.765,247.42,39.696865993,5058
0.805,-0.065,0.755,10.53,39.696865993,5058
0.805,-0.065,0.765,242.334,39.696865993,5058
0.805,-0.055,0.755,10.6305,39.696865993,5058
0.805,-0.055,0.765,181.715,39.696865993,5058
0.805,-0.045,0.755,10.8479,39.696865993,5058
0.805,-0.045,0.765,174.341,39.696865993,5058
0.805,-0.035,0.755,13.7407,39.696865993,5058
