X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.755,-0.195,0.755,17.9076,24.655598045,5137
0.755,-0.195,0.765,76.1279,24.655598045,5137
0.755,-0.185,0.765,64.3433,24.655598045,5137
0.755,-0.175,0.765,65.7255,24.655598045,5137
0.755,-0.165,0.765,75.7764,24.655598045,5137
0.755,-0.155,0.765,68.1947,24.655598045,5137
0.755,-0.145,0.765,61.7932,24.655598045,5137
0.755,-0.135,0.765,54.0503,24.655598045,5137
0.755,-0.125,0.765,70.7669,24.655598045,5137
0.755,-0.115,0.755,26.7742,24.655598045,5137
0.755,-0.115,0.765,89.5644,24.655598045,5137
0.755,-0.105,0.755,26.8798,24.655598045,5137
0.755,-0.105,0.765,120.392,24.655598045,5137
0.755,-0.095,0.755,26.9457,24.655598045,5137
0.755,-0.095,0.765,113.39,24.655598045,5137
0.755,-0.085,0.755,42.9182,24.655598045,5137
0.755,-0.085,0.765,107.376,24.655598045,5137
0.755,-0.075,0.755,57.6568,24.655598045,5137
0.755,-0.075,0.765,104.494,24.655598045,5137
0.755,-0.065,0.755,57.6299,24.655598045,5137
0.755,-0.065,0.765,104.808,24.655598045,5137
0.755,-0.055,0.755,44.1825,24.655598045,5137
0.755,-0.055,0.765,104.883,24.655598045,5137
0.755,-0.045,0.755,43.8995,24.655598045,5137
0.755,-0.045,0.765,91.4853,24.655598045,5137
0.755,-0.035,0.765,60.9054,24.655598045,5137
0.755,-0.025,0.765,60.698,24.655598045,5137
0.755,-0.015,0.765,15.377,24.655598045,5137
0.755,0.005,0.765,13.0913,24.655598045,5137
0.755,0.015,0.765,13.1225,24.655598045,5137
0.755,0.035,0.755,8.48172,24.655598045,5137
0.755,0.035,0.765,21.9907,24.655598045,5137
0.755,0.045,0.755,25.178,24.655598045,5137
0.755,0.045,0.765,46.7903,24.655598045,5137
0.755,0.055,0.755,32.1209,24.655598045,5137
0.755,0.055,0.765,55.305,24.655598045,5137
0.755,0.065,0.755,41.4138,24.655598045,5137
0.755,0.065,0.765,73.8993,24.655598045,5137
0.755,0.075,0.755,48.9228,24.655598045,5137
0.755,0.075,0.765,91.0928,24.655598045,5137
0.755,0.085,0.755,42.5141,24.655598045,5137
0.755,0.085,0.765,124.913,24.655598045,5137
0.755,0.095,0.755,41.1807,24.655598045,5137
0.755,0.095,0.765,170.013,24.655598045,5137
0.755,0.105,0.755,56.1439,24.655598045,5137
0.755,0.105,0.765,177.668,24.655598045,5137
0.755,0.115,0.755,57.3993,24.655598045,5137
0.755,0.115,0.765,218.71,24.655598045,5137
0.755,0.125,0.755,60.7188,24.655598045,5137
0.755,0.125,0.765,248.837,24.655598045,5137
0.755,0.135,0.755,52.9572,24.655598045,5137
0.755,0.135,0.765,271.593,24.655598045,5137
0.755,0.145,0.755,35.2092,24.655598045,5137
0.755,0.145,0.765,274.325,24.655598045,5137
0.755,0.155,0.755,8.37974,24.655598045,5137
0.755,0.155,0.765,244.728,24.655598045,5137
0.755,0.165,0.755,8.38892,24.655598045,5137
0.755,0.165,0.765,246.929,24.655598045,5137
0.755,0.175,0.755,5.85232,24.655598045,5137
0.755,0.175,0.765,250.473,24.655598045,5137
0.755,0.185,0.755,8.511,24.655598045,5137
0.755,0.185,0.765,252.348,24.655598045,5137
0.755,0.195,0.765,240.628,24.655598045,5137
0.765,-0.195,0.755,18.7233,24.655598045,5137
0.765,-0.195,0.765,131.478,24.655598045,5137
0.765,-0.185,0.765,86.8527,24.655598045,5137
0.765,-0.175,0.765,75.0491,24.655598045,5137
0.765,-0.165,0.765,76.9829,24.655598045,5137
0.765,-0.155,0.765,77.1926,24.655598045,5137
0.765,-0.145,0.765,71.1146,24.655598045,5137
0.765,-0.135,0.765,54.594,24.655598045,5137
0.765,-0.125,0.755,26.7469,24.655598045,5137
0.765,-0.125,0.765,97.0794,24.655598045,5137
0.765,-0.115,0.755,26.9627,24.655598045,5137
0.765,-0.115,0.765,126.715,24.655598045,5137
