X_pos,Y_pos,Z_pos,UV_dose,Execution_time,Num_cells_in_region
0.765,0.015,0.775,202.177,12.835718135,1578
0.765,0.025,0.775,201.098,12.835718135,1578
0.765,0.035,0.775,159.894,12.835718135,1578
0.765,0.045,0.775,127.934,12.835718135,1578
0.765,0.045,0.785,151.247,12.835718135,1578
0.765,0.055,0.775,97.5457,12.835718135,1578
0.765,0.065,0.775,106.261,12.835718135,1578
0.765,0.075,0.775,19.9184,12.835718135,1578
0.775,-0.015,0.775,225.045,12.835718135,1578
0.775,-0.005,0.775,216.571,12.835718135,1578
0.775,0.005,0.775,95.2688,12.835718135,1578
0.775,0.005,0.785,202.018,12.835718135,1578
0.775,0.015,0.775,12.2379,12.835718135,1578
0.775,0.015,0.785,134.658,12.835718135,1578
0.775,0.015,0.795,203.777,12.835718135,1578
0.775,0.015,0.805,263.679,12.835718135,1578
0.775,0.015,0.815,276.417,12.835718135,1578
0.775,0.025,0.785,92.9124,12.835718135,1578
0.775,0.025,0.795,180.61,12.835718135,1578
0.775,0.025,0.805,230.929,12.835718135,1578
0.775,0.025,0.815,221.105,12.835718135,1578
0.775,0.025,0.825,248.848,12.835718135,1578
0.775,0.025,0.835,298.326,12.835718135,1578
0.775,0.035,0.785,91.4105,12.835718135,1578
0.775,0.035,0.795,182.69,12.835718135,1578
0.775,0.035,0.805,196.528,12.835718135,1578
0.775,0.035,0.815,213.369,12.835718135,1578
0.775,0.035,0.825,225.299,12.835718135,1578
0.775,0.035,0.835,240.925,12.835718135,1578
0.775,0.045,0.775,7.87736,12.835718135,1578
0.775,0.045,0.785,142.399,12.835718135,1578
0.775,0.045,0.795,158.161,12.835718135,1578
0.775,0.045,0.805,163.121,12.835718135,1578
0.775,0.045,0.815,168.008,12.835718135,1578
0.775,0.045,0.825,195.099,12.835718135,1578
0.775,0.045,0.835,207.867,12.835718135,1578
0.775,0.045,0.845,228.192,12.835718135,1578
0.775,0.055,0.775,97.2388,12.835718135,1578
0.775,0.055,0.785,120.655,12.835718135,1578
0.775,0.055,0.795,135.495,12.835718135,1578
0.775,0.055,0.805,151.575,12.835718135,1578
0.775,0.055,0.815,161.667,12.835718135,1578
0.775,0.055,0.825,172.512,12.835718135,1578
0.775,0.055,0.835,123.146,12.835718135,1578
0.775,0.065,0.775,194.194,12.835718135,1578
0.775,0.065,0.785,215.918,12.835718135,1578
0.775,0.065,0.795,129.376,12.835718135,1578
0.775,0.065,0.805,80.5702,12.835718135,1578
0.775,0.065,0.815,5.82286,12.835718135,1578
0.775,0.075,0.775,191.659,12.835718135,1578
0.775,0.075,0.785,130.391,12.835718135,1578
0.775,0.085,0.775,139.327,12.835718135,1578
0.785,-0.015,0.775,111.51,12.835718135,1578
0.785,-0.005,0.775,23.2643,12.835718135,1578
0.785,-0.005,0.785,123.149,12.835718135,1578
0.785,-0.005,0.795,172.114,12.835718135,1578
0.785,-0.005,0.805,232.284,12.835718135,1578
0.785,0.005,0.795,12.6513,12.835718135,1578
0.785,0.005,0.805,63.5198,12.835718135,1578
0.785,0.005,0.815,163.53,12.835718135,1578
0.785,0.005,0.825,194.397,12.835718135,1578
0.785,0.005,0.835,243.482,12.835718135,1578
0.785,0.005,0.845,318.459,12.835718135,1578
0.785,0.015,0.825,23.0835,12.835718135,1578
0.785,0.015,0.835,61.9463,12.835718135,1578
0.785,0.015,0.845,159.38,12.835718135,1578
0.785,0.015,0.855,288.424,12.835718135,1578
0.785,0.015,0.865,389.759,12.835718135,1578
0.785,0.015,0.875,435.645,12.835718135,1578
0.785,0.025,0.835,8.76616,12.835718135,1578
0.785,0.025,0.845,24.4798,12.835718135,1578
0.785,0.025,0.855,118.021,12.835718135,1578
0.785,0.025,0.865,301.631,12.835718135,1578
0.785,0.025,0.875,425.102,12.835718135,1578
0.785,0.025,0.885,455.677,12.835718135,1578
0.785,0.035,0.845,78.9975,12.835718135,1578
0.785,0.035,0.855,275.144,12.835718135,1578
0.785,0.035,0.865,351.798,12.835718135,1578
0.785,0.035,0.875,410.254,12.835718135,1578
0.785,0.035,0.885,441.443,12.835718135,1578
0.785,0.035,0.895,528.255,12.835718135,1578
0.785,0.035,0.905,515.716,12.835718135,1578
0.785,0.045,0.825,77.2237,12.835718135,1578
0.785,0.045,0.835,181.567,12.835718135,1578
0.785,0.045,0.845,220.286,12.835718135,1578
0.785,0.045,0.855,259.351,12.835718135,1578
0.785,0.045,0.865,283.135,12.835718135,1578
