	
-0.495	236.077
-0.485	238.093
-0.475	239.010
-0.465	216.110
-0.455	211.339
-0.445	209.156
-0.435	201.251
-0.425	194.121
-0.415	198.653
-0.405	170.533
-0.395	172.890
-0.385	143.964
-0.375	137.467
-0.365	135.774
-0.355	134.743
-0.345	102.752
-0.335	124.733
-0.325	115.575
-0.315	123.134
-0.305	107.747
-0.295	109.096
-0.285	109.109
-0.275	107.083
-0.265	107.010
-0.255	99.969
-0.245	106.382
-0.235	96.683
-0.225	97.261
-0.215	93.271
-0.205	112.072
-0.195	110.216
-0.185	123.582
-0.175	108.582
-0.165	111.905
-0.155	110.608
-0.145	119.813
-0.135	119.983
-0.125	133.618
-0.115	124.867
-0.105	113.129
-0.095	121.988
-0.085	128.774
-0.075	120.171
-0.065	123.514
-0.055	125.174
-0.045	114.060
-0.035	122.275
-0.025	145.010
-0.015	172.559
-0.005	216.194
0.005	234.458
0.015	254.353
0.025	257.821
0.035	269.199
0.045	277.966
0.055	280.147
0.065	260.134
0.075	252.132
0.085	220.591
0.095	154.726
0.105	156.610
0.115	128.285
0.125	130.446
0.135	142.246
0.145	132.235
0.155	131.856
0.165	117.445
0.175	120.453
0.185	123.569
0.195	119.207
0.205	131.359
0.215	116.415
0.225	115.873
0.235	117.444
0.245	117.275
0.255	116.945
0.265	128.891
0.275	137.958
0.285	117.826
0.295	113.97
0.305	123.504
0.315	136.391
0.325	138.173
0.335	147.333
0.345	150.56
0.355	161.756
0.365	150.825
0.375	150.927
0.385	170.565
0.395	168.824
0.405	169.762
0.415	167.918
0.425	178.65
0.435	182.952
0.445	192.519
0.455	204.168
0.465	190.446
0.475	169.174
0.485	159.78
0.495	153.231
