	
-0.495	247.175
-0.485	234.537
-0.475	226.583
-0.465	228.435
-0.455	217.885
-0.445	201.826
-0.435	197.409
-0.425	208.559
-0.415	187.481
-0.405	164.554
-0.395	150.709
-0.385	130.984
-0.375	130.545
-0.365	131.919
-0.355	123.405
-0.345	115.286
-0.335	116.121
-0.325	101.528
-0.315	100.887
-0.305	110.492
-0.285	107.833
-0.275	106.517
-0.265	115.862
-0.255	102.656
-0.245	114.440
-0.235	105.220
-0.215	104.757
-0.195	114.995
-0.185	115.194
-0.175	106.143
-0.165	103.702
-0.155	114.323
-0.145	121.158
-0.135	121.133
-0.125	120.576
-0.115	111.616
-0.105	110.665
-0.095	122.390
-0.085	122.834
-0.075	114.161
-0.065	124.725
-0.055	116.100
-0.045	113.850
-0.035	121.512
-0.025	140.939
-0.015	203.853
-0.005	215.948
0.005	244.24
0.015	261.828
0.025	252.556
0.035	264.880
0.045	267.012
0.055	253.308
0.065	246.349
0.075	238.681
0.085	217.049
0.095	155.490
0.105	138.896
0.115	130.37
0.125	119.818
0.135	120.523
0.145	133.745
0.155	131.19
0.165	119.219
0.175	131.886
0.185	130.756
0.195	126.029
0.205	124.548
0.215	124.184
0.225	133.43
0.235	131.027
0.245	127.303
0.255	117.726
0.265	114.25
0.275	125.065
0.285	132.534
0.295	141.159
0.305	132.089
0.315	146.561
0.325	134.716
0.335	154.209
0.345	164.132
0.355	164.291
0.365	164.839
0.375	178.078
0.385	187.272
0.395	180.051
0.405	179.687
0.415	191.191
0.425	194.084
0.435	185.885
0.445	206.208
0.455	205.836
0.465	216.011
0.475	217.348
0.485	221.391
0.495	223.939
