	
-0.495	250.559
-0.485	240.800
-0.475	229.825
-0.465	223.825
-0.455	216.474
-0.445	206.283
-0.435	201.569
-0.425	198.088
-0.415	188.267
-0.405	183.767
-0.395	172.963
-0.385	137.106
-0.375	136.943
-0.365	124.084
-0.355	122.864
-0.345	116.717
-0.335	107.003
-0.325	115.062
-0.315	106.746
-0.305	112.872
-0.295	106.051
-0.285	104.272
-0.275	105.469
-0.265	107.033
-0.255	105.150
-0.245	96.150
-0.235	105.755
-0.225	95.820
-0.215	104.153
-0.205	101.545
-0.195	103.721
-0.185	113.009
-0.175	125.516
-0.165	125.358
-0.155	125.922
-0.145	121.245
-0.135	130.123
-0.125	123.544
-0.115	130.996
-0.105	121.184
-0.095	116.699
-0.085	120.357
-0.075	123.137
-0.065	131.365
-0.055	119.154
-0.045	127.496
-0.035	126.011
-0.025	134.954
-0.015	180.253
-0.005	212.580
0.005	239.471
0.015	261.604
0.025	260.297
0.035	280.869
0.045	280.687
0.055	272.195
0.065	251.176
0.075	228.364
0.085	203.837
0.095	155.968
0.105	143.020
0.115	145.141
0.125	120.948
0.135	132.18
0.145	124.193
0.155	125.214
0.165	137.546
0.175	127.742
0.185	126.121
0.195	124.998
0.205	127.322
0.215	116.380
0.225	126.786
0.235	126.580
0.245	114.209
0.255	113.727
0.265	123.391
0.275	127.297
0.285	127.925
0.295	125.595
0.305	139.828
0.315	147.611
0.325	140.267
0.335	148.253
0.345	158.029
0.355	147.263
0.365	149.427
0.375	157.594
0.385	165.896
0.395	163.992
0.405	174.977
0.415	172.354
0.425	196.918
0.435	187.207
0.445	177.992
0.455	183.863
0.465	178.556
0.475	172.014
0.485	161.6
0.495	161.798
