	
-0.495	246.958
-0.485	239.032
-0.475	243.865
-0.465	229.665
-0.455	223.024
-0.445	216.403
-0.435	191.763
-0.425	200.513
-0.415	199.874
-0.405	180.431
-0.395	171.222
-0.385	146.659
-0.375	141.675
-0.365	129.217
-0.355	137.015
-0.345	116.629
-0.335	115.195
-0.325	102.109
-0.315	122.354
-0.305	109.423
-0.295	106.652
-0.285	105.495
-0.275	108.126
-0.265	120.140
-0.255	109.311
-0.245	109.308
-0.235	109.102
-0.225	101.916
-0.215	100.735
-0.205	102.503
-0.195	113.933
-0.185	102.877
-0.175	115.001
-0.165	104.199
-0.155	115.059
-0.145	101.784
-0.135	124.199
-0.125	123.003
-0.115	111.569
-0.105	120.467
-0.095	131.627
-0.085	128.270
-0.075	129.732
-0.065	132.205
-0.055	120.398
-0.045	127.901
-0.035	136.757
-0.025	126.756
-0.015	187.596
-0.005	221.146
0.005	241.369
0.015	261.201
0.025	272.755
0.035	273.829
0.045	280.860
0.055	262.565
0.065	249.935
0.075	224.486
0.085	212.089
0.095	166.316
0.105	153.483
0.115	143.839
0.125	130.257
0.135	118.224
0.145	121.84
0.155	121.446
0.165	132.870
0.175	125.395
0.185	114.273
0.195	118.348
0.205	125.379
0.215	114.887
0.225	128.555
0.235	121.446
0.245	123.401
0.255	125.189
0.265	122.074
0.275	135.997
0.285	138.502
0.295	140.101
0.305	139.544
0.315	138.043
0.325	150.284
0.335	152.121
0.345	150.444
0.355	159.482
0.365	158.98
0.375	159.148
0.385	157.029
0.395	180.712
0.405	170.535
0.415	174.965
0.425	185.988
0.435	184.376
0.445	194.996
0.455	197.35
0.465	185.159
0.475	184.615
0.485	170.434
0.495	185.958
