	
-0.495	259.539
-0.485	243.499
-0.475	241.584
-0.465	238.382
-0.455	213.717
-0.445	208.570
-0.435	198.885
-0.425	198.094
-0.415	202.244
-0.405	178.324
-0.395	155.415
-0.385	144.970
-0.375	131.222
-0.365	131.226
-0.355	120.579
-0.345	119.651
-0.335	107.250
-0.325	113.723
-0.315	111.663
-0.305	99.966
-0.295	110.869
-0.285	98.125
-0.275	116.992
-0.265	116.840
-0.255	119.260
-0.245	99.380
-0.235	99.687
-0.225	110.919
-0.215	99.187
-0.205	117.787
-0.195	115.811
-0.185	111.088
-0.175	119.110
-0.165	127.489
-0.155	117.204
-0.145	114.499
-0.135	116.797
-0.125	108.712
-0.115	119.185
-0.105	114.896
-0.095	125.110
-0.085	115.752
-0.075	124.840
-0.065	124.486
-0.055	112.360
-0.045	121.333
-0.035	128.095
-0.025	140.749
-0.015	194.566
-0.005	225.655
0.005	250.972
0.015	252.836
0.025	264.445
0.035	278.179
0.045	280.403
0.055	281.691
0.065	264.201
0.075	241.196
0.085	211.883
0.095	167.797
0.105	141.140
0.115	141.514
0.125	131.511
0.135	120.396
0.145	128.359
0.155	127.661
0.165	126.492
0.175	126.758
0.185	129.840
0.195	122.528
0.205	121.878
0.215	120.403
0.225	132.064
0.235	124.281
0.245	126.713
0.255	127.61
0.265	128.212
0.275	125.9
0.285	122.76
0.295	133.716
0.305	134.904
0.315	132.905
0.325	139.233
0.335	146.454
0.345	155.53
0.355	153.521
0.365	151.269
0.375	162.817
0.385	173.092
0.395	150.539
0.405	178.379
0.415	181.007
0.425	187.465
0.435	178.346
0.445	180.64
0.455	182.17
0.465	184.25
0.475	163.737
0.485	163.325
0.495	156.222
