X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.805,-0.015,0.775,1174.48,65.671424877
0.805,-0.015,0.785,1179.58,65.671424877
0.805,-0.015,0.795,1191.22,65.671424877
0.805,-0.015,0.805,1218.38,65.671424877
0.805,-0.015,0.815,1229.58,65.671424877
0.805,-0.015,0.825,1261.46,65.671424877
0.805,-0.015,0.835,1375.6,65.671424877
0.805,-0.015,0.845,1844.33,65.671424877
0.805,-0.005,0.775,1212.84,65.671424877
0.805,-0.005,0.785,1484.41,65.671424877
0.805,-0.005,0.795,1511.24,65.671424877
0.805,-0.005,0.805,1429.82,65.671424877
0.805,-0.005,0.815,1321.06,65.671424877
0.805,-0.005,0.825,1355.19,65.671424877
0.805,-0.005,0.835,1372.69,65.671424877
0.805,-0.005,0.845,1932.12,65.671424877
0.805,0.005,0.775,571.875,65.671424877
0.805,0.005,0.785,679.515,65.671424877
0.805,0.005,0.795,809.612,65.671424877
0.805,0.005,0.805,741.157,65.671424877
0.805,0.005,0.815,582.152,65.671424877
0.805,0.005,0.825,601.363,65.671424877
0.805,0.005,0.835,574.802,65.671424877
0.805,0.005,0.845,628.835,65.671424877
0.805,0.025,0.775,2359.56,65.671424877
0.805,0.025,0.785,2631.9,65.671424877
0.805,0.025,0.825,2006.18,65.671424877
0.805,0.025,0.845,1947.19,65.671424877
0.805,0.035,0.775,2533.99,65.671424877
0.805,0.035,0.785,2765.02,65.671424877
0.805,0.035,0.795,3058.82,65.671424877
0.805,0.035,0.805,2920.58,65.671424877
0.805,0.035,0.815,2869.46,65.671424877
0.805,0.035,0.825,3032.51,65.671424877
0.805,0.035,0.835,3151.68,65.671424877
0.805,0.035,0.845,3490.73,65.671424877
0.805,0.045,0.775,1432.49,65.671424877
0.805,0.045,0.785,1589.07,65.671424877
0.805,0.045,0.795,1736.19,65.671424877
0.805,0.045,0.805,1691.4,65.671424877
0.805,0.045,0.815,1669.38,65.671424877
0.805,0.045,0.825,1888.24,65.671424877
0.805,0.045,0.835,2188.51,65.671424877
0.805,0.045,0.845,2828.08,65.671424877
0.815,-0.025,0.775,986.99,65.671424877
0.815,-0.025,0.785,1081.23,65.671424877
0.815,-0.025,0.795,935.334,65.671424877
0.815,-0.025,0.805,961.768,65.671424877
0.815,-0.025,0.815,998.437,65.671424877
0.815,-0.025,0.825,1068.6,65.671424877
0.815,-0.025,0.835,1384.4,65.671424877
0.815,-0.025,0.845,1838.81,65.671424877
0.815,-0.015,0.775,893.416,65.671424877
0.815,-0.015,0.785,794.837,65.671424877
0.815,-0.015,0.795,814.923,65.671424877
0.815,-0.015,0.805,870.633,65.671424877
0.815,-0.015,0.815,851.531,65.671424877
0.815,-0.015,0.825,1031.32,65.671424877
0.815,-0.015,0.835,1766.89,65.671424877
0.815,-0.015,0.845,2071.09,65.671424877
0.815,0.045,0.775,2425.48,65.671424877
0.815,0.045,0.785,2682.12,65.671424877
0.815,0.045,0.795,2926.27,65.671424877
0.815,0.045,0.805,2913.54,65.671424877
0.815,0.045,0.815,2911.97,65.671424877
0.815,0.045,0.825,2934.68,65.671424877
0.815,0.045,0.835,3090.33,65.671424877
0.815,0.045,0.845,3682.03,65.671424877
0.815,0.055,0.775,335.742,65.671424877
0.815,0.055,0.785,318.684,65.671424877
0.815,0.055,0.795,392.17,65.671424877
0.815,0.055,0.805,456.923,65.671424877
0.815,0.055,0.815,590.003,65.671424877
0.815,0.055,0.825,647.903,65.671424877
0.815,0.055,0.835,724.998,65.671424877
0.825,-0.025,0.845,2349.84,65.671424877
