X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.825,-0.015,0.855,1895.98,45.051486364
0.825,-0.005,0.785,20.2503,45.051486364
0.825,0.045,0.845,2950.37,45.051486364
0.825,0.045,0.855,3773.89,45.051486364
0.825,0.055,0.775,386.629,45.051486364
0.825,0.055,0.785,289.232,45.051486364
0.825,0.055,0.795,205.644,45.051486364
0.825,0.055,0.805,339.264,45.051486364
0.825,0.055,0.815,508.546,45.051486364
0.825,0.055,0.825,571.367,45.051486364
0.825,0.055,0.835,727.227,45.051486364
0.825,0.055,0.845,1004.27,45.051486364
0.825,0.065,0.775,145.401,45.051486364
0.825,0.085,0.775,61.39,45.051486364
0.825,0.085,0.825,65.3474,45.051486364
0.835,-0.025,0.835,2059.92,45.051486364
0.835,-0.015,0.845,84.4188,45.051486364
0.835,0.055,0.775,1483.11,45.051486364
0.835,0.055,0.795,1638.65,45.051486364
0.835,0.055,0.805,1665.54,45.051486364
0.835,0.055,0.815,2068.06,45.051486364
0.835,0.055,0.825,2243.19,45.051486364
0.835,0.055,0.835,2739.39,45.051486364
0.835,0.055,0.845,3306.27,45.051486364
0.835,0.065,0.775,1097.3,45.051486364
0.835,0.065,0.835,73.8579,45.051486364
0.835,0.065,0.845,1974.43,45.051486364
0.835,0.075,0.825,240.194,45.051486364
0.835,0.075,0.835,1435.91,45.051486364
0.835,0.085,0.775,201.52,45.051486364
0.835,0.085,0.785,928.568,45.051486364
0.835,0.085,0.795,1264.51,45.051486364
0.835,0.085,0.805,1684.98,45.051486364
0.835,0.085,0.815,2157.64,45.051486364
0.835,0.085,0.825,2408.74,45.051486364
0.835,0.085,0.835,2730.31,45.051486364
0.845,-0.025,0.845,1933.49,45.051486364
0.845,-0.025,0.855,2375.24,45.051486364
0.845,0.055,0.775,270.105,45.051486364
0.845,0.055,0.785,1420.09,45.051486364
0.845,0.055,0.845,593.33,45.051486364
0.845,0.065,0.775,762.39,45.051486364
0.845,0.065,0.785,1284.89,45.051486364
0.845,0.065,0.835,60.521,45.051486364
0.845,0.065,0.845,845.36,45.051486364
0.845,0.075,0.775,553.009,45.051486364
0.845,0.075,0.835,176.45,45.051486364
0.845,0.075,0.845,2618.16,45.051486364
0.845,0.085,0.775,214.864,45.051486364
0.845,0.085,0.785,672.641,45.051486364
0.845,0.085,0.795,1226.49,45.051486364
0.845,0.085,0.815,2069.86,45.051486364
0.845,0.085,0.825,2294.23,45.051486364
0.845,0.085,0.835,2731.62,45.051486364
0.845,0.085,0.845,2890.35,45.051486364
0.855,-0.025,0.845,1901.75,45.051486364
0.855,-0.015,0.835,187.663,45.051486364
0.855,-0.015,0.845,67.2254,45.051486364
0.855,0.055,0.845,687.076,45.051486364
0.855,0.065,0.835,5.86273,45.051486364
0.855,0.065,0.845,143.921,45.051486364
0.855,0.065,0.855,1200.84,45.051486364
0.855,0.075,0.785,219.848,45.051486364
0.855,0.075,0.835,6.044,45.051486364
0.855,0.075,0.845,541.522,45.051486364
0.865,-0.015,0.835,2129.22,45.051486364
0.865,-0.015,0.845,2357.97,45.051486364
0.865,-0.015,0.855,2171.65,45.051486364
0.865,-0.005,0.815,79.1411,45.051486364
0.865,-0.005,0.825,20.4928,45.051486364
0.865,-0.005,0.835,33.6196,45.051486364
0.865,-0.005,0.845,11.3813,45.051486364
0.865,0.025,0.775,72.7246,45.051486364
0.865,0.045,0.815,876.752,45.051486364
0.865,0.045,0.825,1100.7,45.051486364
0.865,0.045,0.835,1345.48,45.051486364
0.865,0.045,0.845,1934.25,45.051486364
0.865,0.055,0.815,21.0413,45.051486364
0.865,0.055,0.825,5.57926,45.051486364
0.865,0.055,0.835,47.2552,45.051486364
0.865,0.055,0.845,476.453,45.051486364
0.865,0.055,0.855,728.493,45.051486364
0.865,0.065,0.835,5.74773,45.051486364
0.865,0.065,0.845,4.89366,45.051486364
0.875,-0.005,0.835,2326.76,45.051486364
0.875,-0.005,0.845,2362.5,45.051486364
0.875,-0.005,0.855,2254.42,45.051486364
0.875,0.005,0.815,1077.23,45.051486364
0.875,0.005,0.825,1486.1,45.051486364
0.875,0.005,0.835,1974.27,45.051486364
0.875,0.005,0.845,2151.26,45.051486364
0.875,0.015,0.815,674.846,45.051486364
0.875,0.015,0.825,1013.69,45.051486364
0.875,0.015,0.835,1482.41,45.051486364
0.875,0.015,0.845,1914.24,45.051486364
0.875,0.015,0.855,2002.83,45.051486364
0.875,0.025,0.805,420.984,45.051486364
0.875,0.025,0.815,486.3,45.051486364
0.875,0.025,0.825,894.961,45.051486364
0.875,0.025,0.835,1211.44,45.051486364
0.875,0.025,0.845,1516.32,45.051486364
0.875,0.025,0.855,1779.06,45.051486364
0.875,0.035,0.805,1037.78,45.051486364
0.875,0.035,0.815,1021.63,45.051486364
0.875,0.035,0.825,1127.89,45.051486364
0.875,0.035,0.835,1433.63,45.051486364
0.875,0.035,0.845,1825.76,45.051486364
0.875,0.035,0.855,2059.1,45.051486364
0.875,0.045,0.805,529.087,45.051486364
0.875,0.045,0.815,794.332,45.051486364
0.875,0.045,0.825,1044.81,45.051486364
0.875,0.045,0.835,1217.73,45.051486364
0.875,0.045,0.845,1280.12,45.051486364
0.875,0.045,0.855,1213.1,45.051486364
0.875,0.055,0.835,4.84967,45.051486364
0.875,0.055,0.855,11.4684,45.051486364
0.885,0.015,0.845,1547.87,45.051486364
0.885,0.015,0.855,2120.17,45.051486364
0.885,0.025,0.825,186.597,45.051486364
0.885,0.025,0.835,121.046,45.051486364
0.885,0.035,0.835,163.683,45.051486364
0.885,0.035,0.845,154.986,45.051486364
0.885,0.045,0.805,4.58024,45.051486364
0.885,0.045,0.815,4.60481,45.051486364
0.885,0.045,0.825,4.74735,45.051486364
0.885,0.045,0.835,10.8979,45.051486364
0.885,0.045,0.855,13.1115,45.051486364
