X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.805,-0.025,0.795,445.901,35.278296069
0.805,-0.015,0.775,741.956,35.278296069
0.805,-0.015,0.785,546.494,35.278296069
0.805,-0.015,0.795,312.757,35.278296069
0.805,-0.015,0.805,387.673,35.278296069
0.805,-0.015,0.815,334.599,35.278296069
0.805,-0.015,0.825,285.438,35.278296069
0.805,-0.015,0.835,649.882,35.278296069
0.805,-0.015,0.845,818.28,35.278296069
0.805,-0.005,0.775,785.218,35.278296069
0.805,-0.005,0.785,650.214,35.278296069
0.805,-0.005,0.795,359.298,35.278296069
0.805,-0.005,0.805,183.688,35.278296069
0.805,-0.005,0.815,225.583,35.278296069
0.805,-0.005,0.825,78.4452,35.278296069
0.805,-0.005,0.835,145.806,35.278296069
0.805,-0.005,0.845,262.802,35.278296069
0.805,0.005,0.785,9.85781,35.278296069
0.805,0.005,0.795,127.673,35.278296069
0.805,0.005,0.805,57.5897,35.278296069
0.805,0.005,0.815,28.4592,35.278296069
0.805,0.005,0.825,71.915,35.278296069
0.805,0.005,0.835,26.5514,35.278296069
0.805,0.005,0.845,26.0757,35.278296069
0.805,0.015,0.785,38.4534,35.278296069
0.805,0.015,0.795,48.7359,35.278296069
0.805,0.015,0.805,160.66,35.278296069
0.805,0.015,0.815,241.119,35.278296069
0.805,0.015,0.825,171.803,35.278296069
0.805,0.015,0.835,32.2758,35.278296069
0.805,0.025,0.775,241.14,35.278296069
0.805,0.025,0.785,287.097,35.278296069
0.805,0.025,0.795,456.485,35.278296069
0.805,0.025,0.805,744.116,35.278296069
0.805,0.025,0.815,1004.71,35.278296069
0.805,0.025,0.825,662.546,35.278296069
0.805,0.025,0.835,547.639,35.278296069
0.805,0.025,0.845,1036.8,35.278296069
0.805,0.035,0.775,330.657,35.278296069
0.805,0.035,0.785,446.313,35.278296069
0.805,0.035,0.795,1112.31,35.278296069
0.805,0.035,0.805,1248.29,35.278296069
0.805,0.035,0.815,1467.8,35.278296069
0.805,0.035,0.825,1203.75,35.278296069
0.805,0.035,0.835,1539.93,35.278296069
