X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.805,-0.005,0.775,2943.7,65.066603398
0.805,-0.005,0.785,3516.49,65.066603398
0.805,-0.005,0.795,3366.24,65.066603398
0.805,-0.005,0.805,3266.25,65.066603398
0.805,-0.005,0.815,3035.35,65.066603398
0.805,-0.005,0.825,2284.81,65.066603398
0.805,-0.005,0.835,1579.31,65.066603398
0.805,-0.005,0.845,1598.51,65.066603398
0.805,-0.005,0.855,1840.68,65.066603398
0.805,0.005,0.775,3959.56,65.066603398
0.805,0.005,0.785,4562.8,65.066603398
0.805,0.005,0.795,4799.4,65.066603398
0.805,0.005,0.805,4877.86,65.066603398
0.805,0.005,0.815,4209.71,65.066603398
0.805,0.005,0.825,3277.96,65.066603398
0.805,0.005,0.835,2633.88,65.066603398
0.805,0.005,0.845,2367.31,65.066603398
0.805,0.015,0.775,4844.12,65.066603398
0.805,0.015,0.785,4968.74,65.066603398
0.805,0.015,0.795,4955.19,65.066603398
0.805,0.015,0.805,4718.52,65.066603398
0.805,0.015,0.815,4878.16,65.066603398
0.805,0.015,0.825,3764.11,65.066603398
0.805,0.015,0.835,3142.58,65.066603398
0.805,0.015,0.845,2886.62,65.066603398
0.805,0.025,0.775,5241.25,65.066603398
0.805,0.025,0.785,5651.24,65.066603398
0.805,0.025,0.795,5890.29,65.066603398
0.805,0.025,0.805,6239.62,65.066603398
0.805,0.025,0.815,5529.56,65.066603398
0.805,0.025,0.825,4170.07,65.066603398
0.805,0.025,0.835,3538.73,65.066603398
0.805,0.025,0.845,3180.95,65.066603398
0.805,0.035,0.775,4412.19,65.066603398
0.805,0.035,0.785,4877.67,65.066603398
0.805,0.035,0.795,5026.5,65.066603398
0.805,0.035,0.805,5217.58,65.066603398
0.805,0.035,0.815,4186.91,65.066603398
0.805,0.035,0.825,3702.62,65.066603398
0.805,0.035,0.835,3183.35,65.066603398
0.805,0.035,0.845,2672.55,65.066603398
0.815,-0.025,0.785,1261.58,65.066603398
0.815,-0.025,0.805,340.435,65.066603398
0.815,-0.025,0.815,220.559,65.066603398
0.815,-0.025,0.825,89.5298,65.066603398
0.815,-0.015,0.775,2517.03,65.066603398
0.815,-0.015,0.785,2650.81,65.066603398
0.815,-0.015,0.795,2418.69,65.066603398
0.815,-0.015,0.805,2176.84,65.066603398
0.815,-0.015,0.815,1906.93,65.066603398
0.815,-0.015,0.825,1102.26,65.066603398
0.815,-0.015,0.835,376.841,65.066603398
0.815,-0.015,0.845,319.968,65.066603398
0.815,-0.005,0.775,1384.48,65.066603398
0.815,-0.005,0.785,1540.37,65.066603398
0.815,-0.005,0.795,1319.92,65.066603398
0.815,-0.005,0.805,1297.88,65.066603398
0.815,-0.005,0.815,1214.44,65.066603398
0.815,-0.005,0.825,917.762,65.066603398
0.815,-0.005,0.835,560.753,65.066603398
0.815,-0.005,0.845,487.488,65.066603398
0.815,-0.005,0.855,659.146,65.066603398
0.815,0.045,0.775,3731.41,65.066603398
0.815,0.045,0.785,4355.76,65.066603398
0.815,0.045,0.795,4387.6,65.066603398
0.815,0.045,0.805,4424.44,65.066603398
