X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.755,-0.015,0.765,125.879,56.385056060
0.755,-0.005,0.765,284.957,56.385056060
0.755,0.005,0.765,299.806,56.385056060
0.755,0.015,0.765,291.205,56.385056060
0.755,0.025,0.765,320.112,56.385056060
0.755,0.035,0.765,287.101,56.385056060
0.755,0.045,0.765,280.652,56.385056060
0.755,0.055,0.765,47.617,56.385056060
0.755,0.065,0.765,2.3263,56.385056060
0.755,0.075,0.765,27.4841,56.385056060
0.765,-0.035,0.765,81.4523,56.385056060
0.765,-0.025,0.765,406.151,56.385056060
0.765,-0.015,0.765,539.642,56.385056060
0.765,-0.015,0.775,549.392,56.385056060
0.765,-0.005,0.765,344.254,56.385056060
0.765,-0.005,0.775,573.399,56.385056060
0.765,0.005,0.765,224.479,56.385056060
0.765,0.005,0.775,462.215,56.385056060
0.765,0.015,0.765,193.033,56.385056060
0.765,0.015,0.775,435.29,56.385056060
0.765,0.025,0.765,193.195,56.385056060
0.765,0.025,0.775,384.331,56.385056060
0.765,0.035,0.765,318.518,56.385056060
0.765,0.035,0.775,339.995,56.385056060
0.765,0.045,0.765,331.646,56.385056060
0.765,0.045,0.775,370.68,56.385056060
0.765,0.055,0.765,337.01,56.385056060
0.765,0.055,0.775,392.355,56.385056060
0.765,0.065,0.765,261.974,56.385056060
0.765,0.065,0.775,153.13,56.385056060
0.775,-0.045,0.765,84.775,56.385056060
0.775,-0.035,0.765,678.583,56.385056060
0.775,-0.025,0.765,929.898,56.385056060
0.775,-0.025,0.775,1092.35,56.385056060
0.775,-0.015,0.765,437.293,56.385056060
0.775,-0.015,0.775,996.714,56.385056060
0.775,-0.005,0.775,153.093,56.385056060
0.775,-0.005,0.785,368.428,56.385056060
0.775,-0.005,0.795,695.086,56.385056060
0.775,0.005,0.795,12.2068,56.385056060
0.775,0.005,0.805,80.4708,56.385056060
0.775,0.005,0.815,320.092,56.385056060
0.775,0.025,0.825,28.0192,56.385056060
0.775,0.025,0.835,578.4,56.385056060
0.775,0.035,0.805,26.0997,56.385056060
0.775,0.035,0.815,172.892,56.385056060
0.775,0.035,0.825,669.4,56.385056060
0.775,0.045,0.775,31.2497,56.385056060
0.775,0.045,0.785,164.97,56.385056060
0.775,0.045,0.795,462.487,56.385056060
0.775,0.045,0.805,925.115,56.385056060
0.775,0.045,0.815,1021.55,56.385056060
0.775,0.045,0.825,1283.64,56.385056060
0.775,0.045,0.835,1600.78,56.385056060
0.775,0.055,0.765,267.409,56.385056060
0.775,0.055,0.775,368.5,56.385056060
0.775,0.055,0.785,437.339,56.385056060
0.775,0.055,0.795,841.605,56.385056060
0.775,0.055,0.805,1099.13,56.385056060
0.775,0.065,0.765,389.285,56.385056060
0.775,0.065,0.775,418.794,56.385056060
0.775,0.065,0.785,546.721,56.385056060
0.775,0.075,0.765,280.885,56.385056060
0.775,0.075,0.775,322.814,56.385056060
0.785,-0.045,0.765,498.168,56.385056060
0.785,-0.045,0.775,56.3266,56.385056060
0.785,-0.035,0.765,996.545,56.385056060
0.785,-0.035,0.775,1040.13,56.385056060
0.785,-0.025,0.765,501.692,56.385056060
0.785,-0.025,0.775,1130.22,56.385056060
0.785,-0.015,0.775,162.088,56.385056060
0.785,-0.015,0.785,464.595,56.385056060
0.785,-0.015,0.795,769.888,56.385056060
0.785,-0.015,0.805,937.494,56.385056060
0.785,-0.005,0.825,227.528,56.385056060
0.785,-0.005,0.835,768.632,56.385056060
0.785,-0.005,0.845,1503.16,56.385056060
0.785,-0.005,0.855,2010.14,56.385056060
0.785,0.005,0.865,262.955,56.385056060
0.785,0.005,0.885,1264.3,56.385056060
0.785,0.015,0.885,310.556,56.385056060
0.785,0.015,0.895,796.308,56.385056060
0.785,0.015,0.905,893.002,56.385056060
0.785,0.015,0.915,849.983,56.385056060
0.785,0.025,0.905,786.396,56.385056060
0.785,0.025,0.915,849.356,56.385056060
0.785,0.035,0.865,31.8357,56.385056060
0.785,0.035,0.875,348.907,56.385056060
0.785,0.035,0.885,531.929,56.385056060
0.785,0.035,0.905,614.825,56.385056060
0.785,0.035,0.915,1085.9,56.385056060
0.785,0.045,0.845,252.535,56.385056060
0.785,0.045,0.855,688.551,56.385056060
0.785,0.045,0.865,1617.48,56.385056060
0.785,0.045,0.875,2094.91,56.385056060
0.785,0.045,0.885,2316.66,56.385056060
0.785,0.045,0.895,2194.08,56.385056060
0.785,0.045,0.905,1934.91,56.385056060
0.785,0.055,0.795,34.5065,56.385056060
0.785,0.055,0.805,186.653,56.385056060
0.785,0.055,0.815,611.986,56.385056060
0.785,0.055,0.825,1036.73,56.385056060
0.785,0.055,0.835,1526.63,56.385056060
0.785,0.055,0.845,1954.69,56.385056060
0.785,0.055,0.855,2231.01,56.385056060
0.785,0.055,0.865,2601.13,56.385056060
0.785,0.065,0.765,125.341,56.385056060
0.785,0.065,0.775,277.391,56.385056060
0.785,0.065,0.785,402.365,56.385056060
0.785,0.065,0.795,648.737,56.385056060
