X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.765,0.035,0.775,283.762,45.048840850
0.765,0.045,0.775,119.462,45.048840850
0.775,-0.005,0.775,780.564,45.048840850
0.775,0.005,0.775,716.018,45.048840850
0.775,0.005,0.785,826.955,45.048840850
0.775,0.005,0.795,732.354,45.048840850
0.775,0.015,0.775,526.105,45.048840850
0.775,0.015,0.785,670.729,45.048840850
0.775,0.015,0.795,786.267,45.048840850
0.775,0.015,0.805,693.799,45.048840850
0.775,0.015,0.815,275.022,45.048840850
0.775,0.025,0.775,325.264,45.048840850
0.775,0.025,0.785,621.767,45.048840850
0.775,0.025,0.795,592.448,45.048840850
0.775,0.025,0.805,553.377,45.048840850
0.775,0.025,0.815,286.761,45.048840850
0.775,0.035,0.775,276.35,45.048840850
0.775,0.035,0.785,370.869,45.048840850
0.775,0.035,0.795,448.674,45.048840850
0.775,0.035,0.805,393.421,45.048840850
0.775,0.035,0.815,223.699,45.048840850
0.775,0.045,0.775,97.9392,45.048840850
0.775,0.045,0.785,234.654,45.048840850
0.775,0.045,0.795,245.112,45.048840850
0.775,0.045,0.805,190.635,45.048840850
0.775,0.055,0.785,128.942,45.048840850
0.775,0.055,0.795,143.333,45.048840850
0.775,0.065,0.775,13.4132,45.048840850
0.785,-0.025,0.775,1237.54,45.048840850
0.785,-0.015,0.775,934.886,45.048840850
0.785,-0.015,0.785,1142.82,45.048840850
0.785,-0.005,0.775,324.992,45.048840850
0.785,-0.005,0.785,919.86,45.048840850
0.785,-0.005,0.795,1011.94,45.048840850
0.785,-0.005,0.805,1116.66,45.048840850
0.785,-0.005,0.815,1191.83,45.048840850
0.785,-0.005,0.825,1351.93,45.048840850
0.785,0.005,0.785,722.143,45.048840850
0.785,0.005,0.795,826.944,45.048840850
0.785,0.005,0.805,916.605,45.048840850
0.785,0.005,0.815,1025.34,45.048840850
0.785,0.005,0.825,1178.53,45.048840850
0.785,0.005,0.835,1499.64,45.048840850
0.785,0.005,0.845,1727.53,45.048840850
0.785,0.005,0.855,1895.03,45.048840850
0.785,0.005,0.865,1339.86,45.048840850
0.785,0.015,0.795,645.619,45.048840850
0.785,0.015,0.805,786.592,45.048840850
0.785,0.015,0.815,885.344,45.048840850
0.785,0.015,0.825,977.44,45.048840850
0.785,0.015,0.835,1295.05,45.048840850
0.785,0.015,0.845,1725.09,45.048840850
