X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.765,0.005,0.775,523.539,56.805985095
0.765,0.015,0.775,539.053,56.805985095
0.765,0.025,0.775,545.673,56.805985095
0.765,0.035,0.775,486.269,56.805985095
0.765,0.045,0.775,495.449,56.805985095
0.765,0.055,0.775,427.194,56.805985095
0.765,0.065,0.775,474.778,56.805985095
0.775,-0.015,0.775,529.919,56.805985095
0.775,-0.005,0.775,314.646,56.805985095
0.775,0.005,0.785,639.44,56.805985095
0.775,0.005,0.795,834.488,56.805985095
0.775,0.015,0.785,178.747,56.805985095
0.775,0.015,0.795,603.216,56.805985095
0.775,0.015,0.805,989.242,56.805985095
0.775,0.015,0.815,1105,56.805985095
0.775,0.015,0.825,1334.05,56.805985095
0.775,0.025,0.785,168.247,56.805985095
0.775,0.025,0.795,579.94,56.805985095
0.775,0.025,0.805,795.519,56.805985095
0.775,0.025,0.815,1088.94,56.805985095
0.775,0.025,0.825,1111.42,56.805985095
0.775,0.025,0.835,926.137,56.805985095
0.775,0.035,0.785,467.63,56.805985095
0.775,0.035,0.795,727.75,56.805985095
0.775,0.035,0.805,837.659,56.805985095
0.775,0.035,0.815,976.297,56.805985095
0.775,0.035,0.825,969.184,56.805985095
0.775,0.035,0.835,829.233,56.805985095
0.775,0.045,0.785,488.643,56.805985095
0.775,0.045,0.795,372.037,56.805985095
0.775,0.045,0.805,379.274,56.805985095
0.775,0.045,0.815,379.768,56.805985095
0.775,0.045,0.825,397.776,56.805985095
0.775,0.055,0.775,16.6813,56.805985095
0.775,0.055,0.785,527.576,56.805985095
0.775,0.055,0.795,559.826,56.805985095
0.775,0.055,0.805,478.087,56.805985095
0.775,0.055,0.815,388.591,56.805985095
0.775,0.055,0.825,262.153,56.805985095
0.775,0.065,0.775,345.846,56.805985095
0.775,0.065,0.785,525.259,56.805985095
0.775,0.065,0.795,408.78,56.805985095
0.775,0.075,0.775,453.607,56.805985095
0.775,0.085,0.775,429.922,56.805985095
0.785,-0.025,0.775,403.914,56.805985095
0.785,-0.015,0.785,471.195,56.805985095
0.785,-0.015,0.805,761.398,56.805985095
0.785,-0.005,0.805,183.664,56.805985095
0.785,-0.005,0.815,769.413,56.805985095
0.785,-0.005,0.825,1076.55,56.805985095
0.785,-0.005,0.835,1278.49,56.805985095
0.785,0.005,0.835,585.917,56.805985095
0.785,0.005,0.845,947.998,56.805985095
0.785,0.005,0.855,1149.49,56.805985095
0.785,0.005,0.865,1202.43,56.805985095
0.785,0.015,0.855,698.394,56.805985095
0.785,0.015,0.865,928.985,56.805985095
0.785,0.015,0.875,704.629,56.805985095
0.785,0.015,0.885,544.371,56.805985095
0.785,0.015,0.895,583.056,56.805985095
0.785,0.025,0.845,83.1108,56.805985095
0.785,0.025,0.855,285.477,56.805985095
0.785,0.025,0.865,657.129,56.805985095
0.785,0.025,0.875,558.45,56.805985095
0.785,0.025,0.885,476.641,56.805985095
0.785,0.025,0.895,456.244,56.805985095
0.785,0.025,0.905,430.655,56.805985095
0.785,0.025,0.915,267.944,56.805985095
0.785,0.035,0.825,31.6439,56.805985095
0.785,0.035,0.835,113.028,56.805985095
0.785,0.035,0.845,294.41,56.805985095
0.785,0.035,0.855,572.322,56.805985095
0.785,0.035,0.865,706.722,56.805985095
0.785,0.035,0.875,647.314,56.805985095
0.785,0.035,0.885,509.784,56.805985095
0.785,0.035,0.895,463.22,56.805985095
0.785,0.035,0.905,439.617,56.805985095
0.785,0.035,0.915,439.96,56.805985095
0.785,0.035,0.925,368.466,56.805985095
0.785,0.045,0.795,27.715,56.805985095
0.785,0.045,0.805,71.5127,56.805985095
0.785,0.045,0.815,157.393,56.805985095
0.785,0.045,0.825,223.066,56.805985095
0.785,0.045,0.835,363.989,56.805985095
0.785,0.045,0.845,342.532,56.805985095
0.785,0.045,0.855,281.355,56.805985095
0.785,0.045,0.865,272.427,56.805985095
0.785,0.045,0.875,270.599,56.805985095
0.785,0.045,0.885,361.041,56.805985095
0.785,0.045,0.895,457.591,56.805985095
0.785,0.045,0.905,478.56,56.805985095
0.785,0.045,0.915,498.824,56.805985095
0.785,0.055,0.785,133.877,56.805985095
0.785,0.055,0.795,477.939,56.805985095
0.785,0.055,0.805,527.715,56.805985095
0.785,0.055,0.815,518.268,56.805985095
0.785,0.055,0.825,505.772,56.805985095
0.785,0.055,0.835,502.832,56.805985095
0.785,0.055,0.845,590.168,56.805985095
0.785,0.055,0.855,513.403,56.805985095
0.785,0.055,0.865,492.413,56.805985095
0.785,0.055,0.875,517.309,56.805985095
0.785,0.055,0.885,329.186,56.805985095
0.785,0.065,0.785,541.273,56.805985095
0.785,0.065,0.795,581.508,56.805985095
0.785,0.065,0.805,624.143,56.805985095
0.785,0.065,0.815,678.577,56.805985095
0.785,0.065,0.825,608.898,56.805985095
0.785,0.065,0.835,594.291,56.805985095
0.785,0.065,0.845,500.632,56.805985095
0.785,0.065,0.855,416.33,56.805985095
0.785,0.075,0.775,123.752,56.805985095
0.785,0.075,0.785,524.508,56.805985095
0.785,0.075,0.795,564.545,56.805985095
0.785,0.075,0.805,466.543,56.805985095
0.785,0.075,0.815,252.039,56.805985095
0.785,0.085,0.775,440.233,56.805985095
0.785,0.095,0.775,309.148,56.805985095
0.795,-0.035,0.775,158.714,56.805985095
0.795,-0.025,0.785,126.487,56.805985095
0.795,-0.025,0.795,200.013,56.805985095
0.795,-0.015,0.825,311.748,56.805985095
0.795,-0.015,0.835,639.547,56.805985095
0.795,-0.015,0.845,745.901,56.805985095
0.795,-0.015,0.855,818.733,56.805985095
0.795,-0.005,0.855,63.9441,56.805985095
0.795,-0.005,0.865,569.943,56.805985095
0.795,-0.005,0.875,964.315,56.805985095
0.795,0.005,0.905,254.306,56.805985095
0.795,0.005,0.915,498.015,56.805985095
0.795,0.005,0.925,471.662,56.805985095
0.795,0.015,0.925,191.462,56.805985095
0.795,0.015,0.935,288.516,56.805985095
0.795,0.015,0.945,323.713,56.805985095
0.795,0.015,0.955,283.994,56.805985095
0.795,0.015,0.965,470.821,56.805985095
0.795,0.025,0.915,24.5018,56.805985095
0.795,0.025,0.925,39.8285,56.805985095
0.795,0.025,0.935,183.092,56.805985095
0.795,0.025,0.945,217.091,56.805985095
0.795,0.025,0.955,244.806,56.805985095
0.795,0.025,0.965,570.137,56.805985095
0.795,0.025,0.975,1101.35,56.805985095
0.795,0.025,0.985,1275.89,56.805985095
0.795,0.025,0.995,1680.52,56.805985095
0.795,0.035,0.895,48.207,56.805985095
0.795,0.035,0.905,89.6479,56.805985095
0.795,0.035,0.915,94.1044,56.805985095
0.795,0.035,0.925,103.932,56.805985095
0.795,0.035,0.935,383.906,56.805985095
0.795,0.035,0.945,583.748,56.805985095
0.795,0.035,0.955,949.104,56.805985095
0.795,0.035,0.965,1425.47,56.805985095
0.795,0.035,0.975,1997.91,56.805985095
0.795,0.035,0.985,2302.4,56.805985095
0.795,0.035,0.995,2330.58,56.805985095
0.795,0.035,1.005,2094.69,56.805985095
0.795,0.045,0.865,71.8923,56.805985095
0.795,0.045,0.875,98.7507,56.805985095
0.795,0.045,0.885,114.011,56.805985095
0.795,0.045,0.895,375.291,56.805985095
0.795,0.045,0.905,610.864,56.805985095
0.795,0.045,0.915,705.572,56.805985095
0.795,0.045,0.925,795.511,56.805985095
0.795,0.045,0.935,804.345,56.805985095
0.795,0.045,0.945,1261.77,56.805985095
0.795,0.045,0.955,1487.8,56.805985095
0.795,0.045,0.965,1889.61,56.805985095
0.795,0.045,0.975,2264.66,56.805985095
0.795,0.045,0.985,2306.12,56.805985095
0.795,0.045,0.995,1357.72,56.805985095
0.795,0.055,0.835,126.965,56.805985095
0.795,0.055,0.845,204.698,56.805985095
0.795,0.055,0.855,391.759,56.805985095
0.795,0.055,0.865,559.556,56.805985095
0.795,0.055,0.875,716.43,56.805985095
0.795,0.055,0.885,838.493,56.805985095
0.795,0.055,0.895,863.063,56.805985095
0.795,0.055,0.905,957.54,56.805985095
0.795,0.055,0.915,1057.59,56.805985095
0.795,0.055,0.925,1011.79,56.805985095
0.795,0.055,0.935,1077.17,56.805985095
0.795,0.055,0.945,1255.66,56.805985095
0.795,0.055,0.955,1266.75,56.805985095
0.795,0.055,0.965,644.496,56.805985095
0.795,0.065,0.795,180.282,56.805985095
0.795,0.065,0.805,520.997,56.805985095
0.795,0.065,0.815,642.014,56.805985095
0.795,0.065,0.825,646.845,56.805985095
0.795,0.065,0.835,749.537,56.805985095
0.795,0.065,0.845,773.506,56.805985095
0.795,0.065,0.855,775.589,56.805985095
0.795,0.065,0.865,799.95,56.805985095
0.795,0.065,0.875,900.748,56.805985095
0.795,0.065,0.885,896.094,56.805985095
0.795,0.065,0.895,857.081,56.805985095
0.795,0.065,0.905,796.788,56.805985095
0.795,0.065,0.915,472.559,56.805985095
0.795,0.075,0.785,525.637,56.805985095
0.795,0.075,0.795,572.176,56.805985095
0.795,0.075,0.805,605.924,56.805985095
0.795,0.075,0.815,662.705,56.805985095
0.795,0.075,0.825,818.844,56.805985095
0.795,0.075,0.835,739.767,56.805985095
0.795,0.075,0.845,633.231,56.805985095
0.795,0.075,0.855,505.75,56.805985095
0.795,0.075,0.865,156.713,56.805985095
0.795,0.085,0.775,243.042,56.805985095
0.795,0.085,0.785,485.015,56.805985095
0.795,0.085,0.795,424.468,56.805985095
0.795,0.085,0.805,98.418,56.805985095
0.795,0.095,0.775,289.953,56.805985095
0.805,-0.045,0.775,455.979,56.805985095
0.805,-0.035,0.775,41.2237,56.805985095
0.805,-0.035,0.785,280.754,56.805985095
0.805,-0.035,0.795,141.117,56.805985095
0.805,-0.025,0.815,19.7236,56.805985095
0.805,-0.025,0.825,252.054,56.805985095
0.805,-0.025,0.835,337.765,56.805985095
0.805,-0.015,0.865,64.3859,56.805985095
0.805,-0.015,0.885,230.641,56.805985095
0.805,-0.005,0.915,69.4229,56.805985095
0.805,-0.005,0.925,213.216,56.805985095
0.805,-0.005,0.935,291.706,56.805985095
0.805,-0.005,0.945,320.3,56.805985095
0.805,0.005,0.865,56.6403,56.805985095
0.805,0.005,0.935,92.2521,56.805985095
0.805,0.005,0.945,97.4512,56.805985095
0.805,0.005,0.955,59.4733,56.805985095
0.805,0.005,0.965,203.956,56.805985095
0.805,0.005,0.975,284.786,56.805985095
0.805,0.005,0.985,295.771,56.805985095
0.805,0.015,0.865,56.9979,56.805985095
0.805,0.015,0.875,26.5285,56.805985095
0.805,0.015,0.945,36.9562,56.805985095
0.805,0.015,0.985,22.9198,56.805985095
0.805,0.015,0.995,141.198,56.805985095
0.805,0.015,1.005,566.321,56.805985095
0.805,0.015,1.015,690.204,56.805985095
0.805,0.015,1.025,763.053,56.805985095
0.805,0.015,1.035,777.475,56.805985095
0.805,0.015,1.045,660.481,56.805985095
0.805,0.015,1.055,419.416,56.805985095
0.805,0.025,0.995,550.477,56.805985095
0.805,0.025,1.005,1119.96,56.805985095
0.805,0.025,1.025,893.95,56.805985095
0.805,0.025,1.035,1020.77,56.805985095
0.805,0.025,1.045,1563.39,56.805985095
0.805,0.025,1.055,1428.07,56.805985095
0.805,0.025,1.065,864.358,56.805985095
0.805,0.035,0.945,16.9608,56.805985095
0.805,0.035,0.955,55.6012,56.805985095
0.805,0.035,0.965,93.4547,56.805985095
0.805,0.035,0.975,251.311,56.805985095
0.805,0.035,0.985,957.151,56.805985095
0.805,0.035,0.995,1808.95,56.805985095
0.805,0.035,1.005,1771.56,56.805985095
0.805,0.035,1.015,2486.69,56.805985095
0.805,0.035,1.025,2423.19,56.805985095
0.805,0.035,1.035,2342.85,56.805985095
0.805,0.035,1.045,2092.07,56.805985095
0.805,0.035,1.055,1713.13,56.805985095
0.805,0.035,1.065,1040.19,56.805985095
0.805,0.045,0.915,25.6745,56.805985095
0.805,0.045,0.925,87.8435,56.805985095
0.805,0.045,0.935,107.263,56.805985095
0.805,0.045,0.945,310.867,56.805985095
0.805,0.045,0.955,1074.11,56.805985095
0.805,0.045,0.965,2184.96,56.805985095
0.805,0.045,0.975,2937.64,56.805985095
0.805,0.045,0.985,3511.93,56.805985095
0.805,0.045,0.995,3028.65,56.805985095
0.805,0.045,1.005,3034.79,56.805985095
0.805,0.045,1.015,2648.35,56.805985095
0.805,0.045,1.025,2318.91,56.805985095
0.805,0.045,1.035,1901.8,56.805985095
0.805,0.045,1.045,1345.5,56.805985095
0.805,0.045,1.055,696.579,56.805985095
0.805,0.045,1.065,499.792,56.805985095
0.805,0.055,0.875,45.2453,56.805985095
0.805,0.055,0.885,116.406,56.805985095
0.805,0.055,0.895,152.919,56.805985095
0.805,0.055,0.905,685.496,56.805985095
0.805,0.055,0.915,1039.72,56.805985095
0.805,0.055,0.925,1333.22,56.805985095
0.805,0.055,0.935,1409.75,56.805985095
0.805,0.055,0.945,1760.93,56.805985095
0.805,0.055,0.955,2298.34,56.805985095
0.805,0.055,0.965,2643.76,56.805985095
0.805,0.055,0.975,3031.24,56.805985095
0.805,0.055,0.985,3344.07,56.805985095
0.805,0.055,0.995,2286.71,56.805985095
0.805,0.055,1.005,1893.17,56.805985095
0.805,0.055,1.015,1172.27,56.805985095
0.805,0.055,1.025,405.994,56.805985095
0.805,0.065,0.855,662.205,56.805985095
0.805,0.065,0.865,851.865,56.805985095
0.805,0.065,0.875,957.374,56.805985095
0.805,0.065,0.885,1016.13,56.805985095
0.805,0.065,0.895,1067.09,56.805985095
0.805,0.065,0.905,1160.26,56.805985095
0.805,0.065,0.915,1469.43,56.805985095
0.805,0.065,0.925,1460.78,56.805985095
0.805,0.065,0.935,1399.09,56.805985095
0.805,0.065,0.945,1372.03,56.805985095
0.805,0.065,0.955,971.093,56.805985095
0.805,0.065,0.965,58.9115,56.805985095
0.805,0.075,0.795,471.051,56.805985095
0.805,0.075,0.815,652.915,56.805985095
0.805,0.075,0.825,872.54,56.805985095
0.805,0.075,0.835,884.989,56.805985095
0.805,0.075,0.845,854.896,56.805985095
0.805,0.075,0.855,841.605,56.805985095
0.805,0.075,0.865,890.596,56.805985095
0.805,0.075,0.875,913.082,56.805985095
0.805,0.075,0.885,855.071,56.805985095
0.805,0.075,0.895,653.472,56.805985095
0.805,0.075,0.905,31.975,56.805985095
0.805,0.085,0.785,465.476,56.805985095
0.805,0.085,0.795,486.227,56.805985095
0.805,0.085,0.805,485.464,56.805985095
0.805,0.085,0.815,616.038,56.805985095
0.805,0.085,0.825,718.312,56.805985095
0.805,0.085,0.835,343.256,56.805985095
0.805,0.085,0.845,56.1538,56.805985095
0.805,0.095,0.775,234.386,56.805985095
0.805,0.095,0.785,288.91,56.805985095
0.815,-0.045,0.775,453.845,56.805985095
0.815,-0.035,0.785,44.5483,56.805985095
0.815,-0.035,0.815,22.5517,56.805985095
0.815,-0.035,0.825,17.7512,56.805985095
0.815,-0.035,0.835,94.9383,56.805985095
0.815,-0.025,0.855,39.535,56.805985095
0.815,-0.025,0.865,107.946,56.805985095
0.815,-0.025,0.875,178.199,56.805985095
0.815,-0.015,0.905,47.0207,56.805985095
0.815,-0.015,0.915,205.589,56.805985095
0.815,-0.015,0.925,203.521,56.805985095
0.815,-0.005,0.945,43.5376,56.805985095
0.815,-0.005,0.955,60.0157,56.805985095
0.815,-0.005,0.965,170.115,56.805985095
0.815,-0.005,0.975,269.808,56.805985095
0.815,-0.005,0.985,320.302,56.805985095
0.815,-0.005,0.995,302.065,56.805985095
0.815,-0.005,1.005,508.843,56.805985095
0.815,0.005,0.945,43.5056,56.805985095
0.815,0.005,0.955,130.576,56.805985095
0.815,0.005,0.975,86.4825,56.805985095
0.815,0.005,0.985,118.676,56.805985095
0.815,0.005,0.995,106.432,56.805985095
0.815,0.005,1.005,127.615,56.805985095
0.815,0.005,1.015,341.432,56.805985095
0.815,0.005,1.025,612.138,56.805985095
0.815,0.005,1.035,636.229,56.805985095
0.815,0.005,1.045,528.479,56.805985095
0.815,0.005,1.055,399.735,56.805985095
0.815,0.015,0.975,28.01,56.805985095
0.815,0.015,0.985,30.6223,56.805985095
0.815,0.015,0.995,77.4937,56.805985095
0.815,0.015,1.005,142.524,56.805985095
0.815,0.015,1.015,36.7767,56.805985095
0.815,0.015,1.025,167.875,56.805985095
0.815,0.015,1.035,407.827,56.805985095
0.815,0.015,1.045,417.294,56.805985095
0.815,0.015,1.055,420.639,56.805985095
0.815,0.015,1.065,548.883,56.805985095
0.815,0.025,0.975,56.3062,56.805985095
0.815,0.025,1.025,221.123,56.805985095
0.815,0.025,1.035,213.829,56.805985095
0.815,0.025,1.045,302.378,56.805985095
0.815,0.025,1.055,398.239,56.805985095
0.815,0.025,1.065,657.929,56.805985095
0.815,0.035,1.005,376.112,56.805985095
0.815,0.035,1.025,383.106,56.805985095
0.815,0.035,1.035,601.95,56.805985095
0.815,0.035,1.045,1020.55,56.805985095
0.815,0.035,1.055,1046.32,56.805985095
0.815,0.035,1.065,1025.73,56.805985095
0.815,0.045,0.985,849.819,56.805985095
0.815,0.045,0.995,1479.29,56.805985095
0.815,0.045,1.005,1903.42,56.805985095
0.815,0.045,1.015,2492.66,56.805985095
0.815,0.045,1.025,2458.79,56.805985095
0.815,0.045,1.035,2235.5,56.805985095
0.815,0.045,1.045,2144.04,56.805985095
0.815,0.045,1.055,1831.08,56.805985095
0.815,0.045,1.065,1112.95,56.805985095
0.815,0.055,0.935,292.454,56.805985095
0.815,0.055,0.945,1127.95,56.805985095
0.815,0.055,0.955,2450.24,56.805985095
0.815,0.055,0.965,2917.61,56.805985095
0.815,0.055,0.975,3249.85,56.805985095
0.815,0.055,0.985,3970.09,56.805985095
0.815,0.055,0.995,3677.49,56.805985095
0.815,0.055,1.005,3492.91,56.805985095
0.815,0.055,1.015,2961.3,56.805985095
0.815,0.055,1.025,1880.53,56.805985095
0.815,0.055,1.035,1153.25,56.805985095
0.815,0.055,1.045,515.227,56.805985095
0.815,0.055,1.055,317.661,56.805985095
0.815,0.055,1.065,68.037,56.805985095
0.815,0.065,0.905,1390.24,56.805985095
0.815,0.065,0.915,1638.35,56.805985095
0.815,0.065,0.925,1667.29,56.805985095
0.815,0.065,0.935,1790.06,56.805985095
0.815,0.065,0.945,1998.87,56.805985095
0.815,0.065,0.955,2390.79,56.805985095
0.815,0.065,0.965,2510.93,56.805985095
0.815,0.065,0.975,1623.81,56.805985095
0.815,0.065,0.985,685.391,56.805985095
0.815,0.065,0.995,112.318,56.805985095
0.815,0.075,0.825,398.322,56.805985095
0.815,0.075,0.835,763.07,56.805985095
0.815,0.075,0.845,725.078,56.805985095
0.815,0.075,0.855,851,56.805985095
0.815,0.075,0.865,1045.23,56.805985095
0.815,0.075,0.875,1091.51,56.805985095
0.815,0.075,0.885,1243.2,56.805985095
0.815,0.075,0.895,1277.5,56.805985095
0.815,0.075,0.905,1347.68,56.805985095
0.815,0.075,0.915,1176.53,56.805985095
0.815,0.075,0.925,352.797,56.805985095
0.815,0.085,0.785,296.452,56.805985095
0.815,0.085,0.795,348.515,56.805985095
0.815,0.085,0.805,475.295,56.805985095
0.815,0.085,0.815,693.701,56.805985095
0.815,0.085,0.825,857.644,56.805985095
0.815,0.085,0.835,652.385,56.805985095
0.815,0.085,0.845,628.481,56.805985095
0.815,0.085,0.855,625.382,56.805985095
0.815,0.085,0.865,145.078,56.805985095
0.815,0.095,0.775,200.637,56.805985095
0.815,0.095,0.785,296.156,56.805985095
0.815,0.095,0.795,209.365,56.805985095
0.825,-0.055,0.775,518.285,56.805985095
0.825,-0.045,0.775,332.13,56.805985095
0.825,-0.035,0.815,26.1989,56.805985095
0.825,-0.035,0.825,76.2087,56.805985095
0.825,-0.035,0.835,26.4626,56.805985095
0.825,-0.025,0.845,27.5955,56.805985095
0.825,-0.025,0.895,21.0685,56.805985095
0.825,-0.015,0.855,22.0643,56.805985095
0.825,-0.015,0.925,26.1419,56.805985095
0.825,-0.015,0.935,69.421,56.805985095
0.825,-0.015,0.945,86.6196,56.805985095
0.825,-0.005,0.895,56.9114,56.805985095
0.825,-0.005,0.905,51.776,56.805985095
0.825,-0.005,0.975,23.7275,56.805985095
0.825,-0.005,0.985,72.5295,56.805985095
0.825,-0.005,0.995,201.546,56.805985095
0.825,-0.005,1.005,267.997,56.805985095
0.825,-0.005,1.015,472.326,56.805985095
0.825,0.005,0.905,76.4876,56.805985095
0.825,0.005,0.915,55.1742,56.805985095
0.825,0.005,0.965,19.12,56.805985095
0.825,0.005,0.975,36.6125,56.805985095
0.825,0.005,0.985,48.8696,56.805985095
0.825,0.005,0.995,205.165,56.805985095
0.825,0.005,1.005,246.528,56.805985095
0.825,0.005,1.015,284.032,56.805985095
0.825,0.005,1.025,145.34,56.805985095
0.825,0.005,1.035,86.9426,56.805985095
0.825,0.005,1.045,167.448,56.805985095
0.825,0.005,1.055,486.881,56.805985095
0.825,0.005,1.065,698.526,56.805985095
0.825,0.015,0.925,53.2252,56.805985095
0.825,0.015,0.975,74.2595,56.805985095
0.825,0.015,0.985,53.0739,56.805985095
0.825,0.015,0.995,162.157,56.805985095
0.825,0.015,1.005,119.442,56.805985095
0.825,0.015,1.015,93.7559,56.805985095
0.825,0.015,1.025,171.816,56.805985095
0.825,0.015,1.035,48.7706,56.805985095
0.825,0.015,1.055,54.9154,56.805985095
0.825,0.015,1.065,282.109,56.805985095
0.825,0.025,0.935,31.5998,56.805985095
0.825,0.025,0.965,45.2236,56.805985095
0.825,0.025,0.975,173.987,56.805985095
0.825,0.025,0.995,268.598,56.805985095
0.825,0.025,1.005,438.195,56.805985095
0.825,0.025,1.015,142.516,56.805985095
0.825,0.025,1.025,73.748,56.805985095
0.825,0.025,1.035,138.405,56.805985095
0.825,0.025,1.065,94.8409,56.805985095
0.825,0.035,0.975,77.9113,56.805985095
0.825,0.035,0.995,285.202,56.805985095
0.825,0.035,1.005,220.85,56.805985095
0.825,0.035,1.015,77.8967,56.805985095
0.825,0.035,1.025,71.785,56.805985095
0.825,0.035,1.035,33.4922,56.805985095
0.825,0.035,1.045,52.9925,56.805985095
0.825,0.035,1.055,81.349,56.805985095
0.825,0.035,1.065,277.522,56.805985095
0.825,0.045,1.035,1856.12,56.805985095
0.825,0.045,1.045,2242.24,56.805985095
0.825,0.045,1.055,1999.57,56.805985095
0.825,0.045,1.065,1496.1,56.805985095
0.825,0.055,0.985,3586.54,56.805985095
0.825,0.055,0.995,3975.57,56.805985095
0.825,0.055,1.005,3469.95,56.805985095
0.825,0.055,1.015,3374.77,56.805985095
0.825,0.055,1.025,2748.39,56.805985095
0.825,0.055,1.035,2075.48,56.805985095
0.825,0.055,1.045,1740.7,56.805985095
0.825,0.055,1.055,633.511,56.805985095
0.825,0.055,1.065,238.472,56.805985095
0.825,0.065,0.915,1284.67,56.805985095
0.825,0.065,0.925,1668.09,56.805985095
0.825,0.065,0.935,1857.83,56.805985095
0.825,0.065,0.945,2068.56,56.805985095
0.825,0.065,0.955,2660.3,56.805985095
0.825,0.065,0.965,2830.95,56.805985095
0.825,0.065,0.975,2556.82,56.805985095
0.825,0.065,0.985,1776.6,56.805985095
0.825,0.065,0.995,622.761,56.805985095
0.825,0.065,1.005,41.7059,56.805985095
0.825,0.075,0.865,986.971,56.805985095
0.825,0.075,0.875,1196.44,56.805985095
0.825,0.075,0.885,1223.35,56.805985095
0.825,0.075,0.895,1309.61,56.805985095
0.825,0.075,0.905,1373.54,56.805985095
0.825,0.075,0.915,1335.5,56.805985095
0.825,0.075,0.925,1175.74,56.805985095
0.825,0.075,0.935,512.449,56.805985095
0.825,0.085,0.815,778.107,56.805985095
0.825,0.085,0.825,994.155,56.805985095
0.825,0.085,0.835,1059.99,56.805985095
0.825,0.085,0.845,1051.48,56.805985095
0.825,0.085,0.855,963.606,56.805985095
0.825,0.085,0.865,930.202,56.805985095
0.825,0.085,0.875,433.321,56.805985095
0.825,0.095,0.785,581.581,56.805985095
0.825,0.095,0.795,587.23,56.805985095
0.825,0.095,0.805,428.009,56.805985095
0.825,0.095,0.815,362.495,56.805985095
0.825,0.095,0.825,165.105,56.805985095
0.825,0.095,0.835,31.2775,56.805985095
0.835,-0.055,0.775,487.832,56.805985095
0.835,-0.045,0.775,260.111,56.805985095
0.835,-0.005,0.925,57.6399,56.805985095
0.835,0.005,0.955,28.5988,56.805985095
0.835,0.005,0.965,74.0904,56.805985095
0.835,0.005,0.975,35.1865,56.805985095
0.835,0.005,1.045,106.237,56.805985095
0.835,0.005,1.055,151.588,56.805985095
0.835,0.015,0.935,27.4933,56.805985095
0.835,0.015,0.965,84.1529,56.805985095
0.835,0.015,0.975,56.1877,56.805985095
0.835,0.015,1.015,21.0927,56.805985095
0.835,0.015,1.025,20.7599,56.805985095
0.835,0.015,1.045,26.4433,56.805985095
0.835,0.015,1.055,25.1148,56.805985095
0.835,0.015,1.065,358.046,56.805985095
0.835,0.025,0.965,134.611,56.805985095
0.835,0.025,0.975,177.178,56.805985095
0.835,0.025,1.015,130.224,56.805985095
0.835,0.025,1.025,48.8801,56.805985095
0.835,0.025,1.065,334.151,56.805985095
0.835,0.025,1.075,459.699,56.805985095
0.835,0.035,1.015,24.4321,56.805985095
0.835,0.035,1.025,71.9932,56.805985095
0.835,0.035,1.065,247.209,56.805985095
0.835,0.045,1.055,1077.36,56.805985095
0.835,0.045,1.065,1241.5,56.805985095
