X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.765,0.015,0.775,247.874,52.725119470
0.765,0.025,0.775,92.1073,52.725119470
0.765,0.035,0.775,103.511,52.725119470
0.765,0.045,0.775,248.04,52.725119470
0.765,0.055,0.775,398.297,52.725119470
0.775,-0.005,0.775,433.63,52.725119470
0.775,0.005,0.775,252.349,52.725119470
0.775,0.005,0.785,523.427,52.725119470
0.775,0.005,0.795,523.487,52.725119470
0.775,0.005,0.805,321.505,52.725119470
0.775,0.015,0.785,54.1822,52.725119470
0.775,0.015,0.795,274.584,52.725119470
0.775,0.015,0.805,244.805,52.725119470
0.775,0.015,0.815,186.421,52.725119470
0.775,0.025,0.785,65.2829,52.725119470
0.775,0.025,0.795,272.967,52.725119470
0.775,0.025,0.805,265.563,52.725119470
0.775,0.025,0.815,238.911,52.725119470
0.775,0.025,0.825,251.719,52.725119470
0.775,0.025,0.835,209.702,52.725119470
0.775,0.025,0.845,200.622,52.725119470
0.775,0.035,0.785,284.209,52.725119470
0.775,0.035,0.795,304.611,52.725119470
0.775,0.035,0.805,280.297,52.725119470
0.775,0.035,0.815,272.287,52.725119470
0.775,0.035,0.825,254.48,52.725119470
0.775,0.035,0.835,234.218,52.725119470
0.775,0.045,0.785,376.924,52.725119470
0.775,0.045,0.795,371.855,52.725119470
0.775,0.045,0.805,249.119,52.725119470
0.775,0.045,0.815,263.288,52.725119470
0.775,0.045,0.825,257.523,52.725119470
0.775,0.045,0.835,247.509,52.725119470
0.775,0.055,0.775,13.1241,52.725119470
0.775,0.055,0.785,518.454,52.725119470
0.775,0.055,0.795,451.359,52.725119470
0.775,0.055,0.805,247.484,52.725119470
0.775,0.065,0.775,423.464,52.725119470
0.775,0.065,0.785,585.959,52.725119470
0.785,-0.025,0.775,494.573,52.725119470
0.785,-0.015,0.775,354.316,52.725119470
0.785,-0.015,0.785,527.638,52.725119470
0.785,-0.005,0.785,140.659,52.725119470
0.785,-0.005,0.795,325.763,52.725119470
0.785,-0.005,0.805,380.065,52.725119470
0.785,-0.005,0.815,449.483,52.725119470
0.785,-0.005,0.825,438.611,52.725119470
0.785,0.005,0.835,71.5543,52.725119470
0.785,0.005,0.845,271.788,52.725119470
0.785,0.005,0.855,460.038,52.725119470
0.785,0.015,0.845,77.2727,52.725119470
