X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.755,-0.035,0.765,44.4527,54.837586734
0.755,-0.025,0.765,482.884,54.837586734
0.755,-0.015,0.765,631.767,54.837586734
0.755,-0.005,0.765,634.419,54.837586734
0.755,0.005,0.765,422.001,54.837586734
0.755,0.015,0.765,286.903,54.837586734
0.755,0.025,0.765,147.989,54.837586734
0.755,0.025,0.775,524.266,54.837586734
0.755,0.035,0.765,126.812,54.837586734
0.755,0.045,0.765,217.494,54.837586734
0.755,0.055,0.765,59.6156,54.837586734
0.755,0.065,0.765,10.6657,54.837586734
0.755,0.075,0.765,62.2799,54.837586734
0.765,-0.035,0.765,705.648,54.837586734
0.765,-0.025,0.765,839.871,54.837586734
0.765,-0.015,0.765,805.223,54.837586734
0.765,-0.015,0.775,1030.51,54.837586734
0.765,-0.005,0.765,102.986,54.837586734
0.765,-0.005,0.775,946.931,54.837586734
0.765,0.005,0.775,318.515,54.837586734
0.765,0.035,0.775,48.7752,54.837586734
0.765,0.045,0.775,413.635,54.837586734
0.765,0.055,0.765,13.8226,54.837586734
0.765,0.055,0.775,427.957,54.837586734
0.765,0.065,0.765,5.81586,54.837586734
0.765,0.065,0.775,557.119,54.837586734
0.765,0.075,0.765,70.8516,54.837586734
0.775,-0.045,0.765,485.854,54.837586734
0.775,-0.035,0.765,1052.2,54.837586734
0.775,-0.035,0.775,925.768,54.837586734
0.775,-0.025,0.765,765.048,54.837586734
0.775,-0.025,0.775,999.057,54.837586734
0.775,-0.015,0.775,653.699,54.837586734
0.775,-0.005,0.785,18.5951,54.837586734
0.775,-0.005,0.795,289.573,54.837586734
0.775,-0.005,0.805,416.794,54.837586734
0.775,0.005,0.815,417.29,54.837586734
0.775,0.005,0.825,597.334,54.837586734
0.775,0.015,0.825,253.145,54.837586734
0.775,0.025,0.835,470,54.837586734
0.775,0.035,0.825,176.907,54.837586734
0.775,0.045,0.805,555.286,54.837586734
0.775,0.045,0.815,755.698,54.837586734
0.775,0.045,0.825,829.241,54.837586734
0.775,0.045,0.835,678.232,54.837586734
0.775,0.055,0.775,39.2782,54.837586734
0.775,0.055,0.785,479.146,54.837586734
0.775,0.055,0.795,566.927,54.837586734
0.775,0.055,0.805,743.056,54.837586734
0.775,0.065,0.775,500.359,54.837586734
0.775,0.065,0.785,1551.61,54.837586734
0.775,0.075,0.765,49.7848,54.837586734
0.775,0.075,0.775,1444.01,54.837586734
0.785,-0.045,0.765,782.906,54.837586734
0.785,-0.045,0.775,129.169,54.837586734
0.785,-0.035,0.765,916.611,54.837586734
0.785,-0.035,0.775,959.612,54.837586734
