X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.755,-0.055,0.765,16.2628,49.641977499
0.755,-0.045,0.765,57.106,49.641977499
0.755,-0.035,0.765,238.004,49.641977499
0.755,-0.025,0.765,301.603,49.641977499
0.755,-0.015,0.765,351.514,49.641977499
0.755,-0.005,0.765,285.565,49.641977499
0.755,0.005,0.765,205.281,49.641977499
0.755,0.015,0.765,168.954,49.641977499
0.755,0.025,0.765,121.463,49.641977499
0.755,0.035,0.765,190.996,49.641977499
0.755,0.045,0.765,130.406,49.641977499
0.755,0.055,0.765,87.5961,49.641977499
0.765,-0.065,0.765,10.8792,49.641977499
0.765,-0.055,0.765,92.5018,49.641977499
0.765,-0.045,0.765,320.643,49.641977499
0.765,-0.035,0.765,621.35,49.641977499
0.765,-0.025,0.765,504.725,49.641977499
0.765,-0.015,0.765,61.1913,49.641977499
0.765,-0.015,0.775,397.743,49.641977499
0.765,-0.005,0.775,127.312,49.641977499
0.765,0.045,0.775,205.737,49.641977499
0.765,0.055,0.775,136.147,49.641977499
0.765,0.075,0.765,6.78947,49.641977499
0.775,-0.065,0.765,49.183,49.641977499
0.775,-0.055,0.765,161.131,49.641977499
0.775,-0.045,0.765,627.784,49.641977499
0.775,-0.035,0.765,565.221,49.641977499
0.775,-0.025,0.765,11.1907,49.641977499
0.775,-0.025,0.775,543.995,49.641977499
0.775,-0.015,0.775,106.112,49.641977499
0.775,0.005,0.815,110.836,49.641977499
0.775,0.015,0.825,12.4477,49.641977499
0.775,0.035,0.815,95.4195,49.641977499
0.775,0.035,0.825,633.572,49.641977499
0.775,0.045,0.795,152.917,49.641977499
0.775,0.045,0.805,719.131,49.641977499
0.775,0.045,0.815,1115.63,49.641977499
0.775,0.055,0.785,95.3298,49.641977499
0.775,0.055,0.795,549.379,49.641977499
0.775,0.075,0.775,41.0034,49.641977499
0.785,-0.065,0.765,49.5927,49.641977499
0.785,-0.055,0.765,466.65,49.641977499
0.785,-0.045,0.765,644.232,49.641977499
0.785,-0.045,0.775,574.195,49.641977499
0.785,-0.035,0.765,97.7176,49.641977499
0.785,-0.035,0.775,604.25,49.641977499
0.785,-0.025,0.775,231.942,49.641977499
0.785,-0.015,0.795,44.8189,49.641977499
0.785,-0.015,0.805,210.558,49.641977499
0.785,-0.015,0.815,308.472,49.641977499
0.785,-0.005,0.825,9.62344,49.641977499
0.785,-0.005,0.835,101.949,49.641977499
0.785,-0.005,0.845,252.617,49.641977499
0.785,-0.005,0.855,336.151,49.641977499
0.785,0.015,0.905,414.935,49.641977499
0.785,0.025,0.925,367.801,49.641977499
0.785,0.035,0.875,413.511,49.641977499
0.785,0.035,0.885,959.27,49.641977499
0.785,0.035,0.915,511.889,49.641977499
0.785,0.045,0.835,20.7077,49.641977499
0.785,0.045,0.845,369.195,49.641977499
