X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.765,0.025,0.795,95.7865,52.793572440
0.765,0.035,0.785,91.0313,52.793572440
0.775,-0.035,0.765,399.337,52.793572440
0.775,-0.025,0.765,362.186,52.793572440
0.775,-0.025,0.775,495.845,52.793572440
0.775,-0.015,0.775,248.968,52.793572440
0.775,-0.015,0.785,478.174,52.793572440
0.775,-0.015,0.795,621.101,52.793572440
0.775,-0.015,0.805,926.063,52.793572440
0.775,-0.005,0.785,139.235,52.793572440
0.775,-0.005,0.795,318.711,52.793572440
0.775,-0.005,0.805,493.71,52.793572440
0.775,-0.005,0.815,912.604,52.793572440
0.775,-0.005,0.825,1614.07,52.793572440
0.775,0.005,0.805,178.943,52.793572440
0.775,0.005,0.815,441.639,52.793572440
0.775,0.005,0.825,929.755,52.793572440
0.775,0.005,0.835,1450.68,52.793572440
0.775,0.015,0.815,23.2504,52.793572440
0.775,0.015,0.825,442.292,52.793572440
0.775,0.015,0.835,1006.29,52.793572440
0.775,0.015,0.845,1464.6,52.793572440
0.775,0.015,0.855,1838.39,52.793572440
0.775,0.025,0.825,349.506,52.793572440
0.775,0.025,0.835,806.576,52.793572440
0.775,0.025,0.845,1264.69,52.793572440
0.775,0.025,0.855,1482.25,52.793572440
0.775,0.035,0.825,352.441,52.793572440
0.775,0.035,0.835,740.374,52.793572440
0.775,0.035,0.845,1218.69,52.793572440
0.775,0.045,0.795,191.75,52.793572440
0.775,0.045,0.805,341.737,52.793572440
0.775,0.045,0.815,380.637,52.793572440
0.775,0.045,0.825,438.429,52.793572440
0.775,0.055,0.775,138.422,52.793572440
0.775,0.055,0.785,360.057,52.793572440
0.775,0.055,0.795,446.947,52.793572440
0.785,-0.045,0.765,570.585,52.793572440
0.785,-0.035,0.765,733.112,52.793572440
0.785,-0.025,0.765,27.6293,52.793572440
0.785,-0.025,0.775,642.93,52.793572440
0.785,-0.025,0.785,761.585,52.793572440
0.785,-0.015,0.795,90.2934,52.793572440
0.785,-0.015,0.805,675.762,52.793572440
0.785,-0.015,0.815,1081.99,52.793572440
0.785,-0.005,0.825,160.251,52.793572440
0.785,-0.005,0.835,776.08,52.793572440
0.785,-0.005,0.845,1359.3,52.793572440
0.785,-0.005,0.855,1414.57,52.793572440
0.785,-0.005,0.865,1624.36,52.793572440
0.785,-0.005,0.875,1647.47,52.793572440
0.785,-0.005,0.885,1402.13,52.793572440
0.785,0.005,0.845,40.8997,52.793572440
0.785,0.005,0.855,665.505,52.793572440
0.785,0.005,0.865,1008.2,52.793572440
0.785,0.005,0.875,1596.61,52.793572440
0.785,0.005,0.885,1615.4,52.793572440
0.785,0.005,0.905,908.36,52.793572440
0.785,0.015,0.865,184.323,52.793572440
0.785,0.015,0.875,634.933,52.793572440
0.785,0.015,0.885,1276.51,52.793572440
0.785,0.015,0.895,1058.89,52.793572440
0.785,0.015,0.905,896.859,52.793572440
0.785,0.015,0.915,889.19,52.793572440
0.785,0.025,0.875,353.034,52.793572440
0.785,0.025,0.885,1435.63,52.793572440
0.785,0.025,0.895,978.34,52.793572440
0.785,0.025,0.905,779.183,52.793572440
0.785,0.025,0.915,818.177,52.793572440
0.785,0.035,0.865,962.035,52.793572440
0.785,0.035,0.875,1357.73,52.793572440
0.785,0.035,0.885,1458.24,52.793572440
0.785,0.035,0.895,822.34,52.793572440
0.785,0.035,0.905,643.717,52.793572440
0.785,0.045,0.835,22.5387,52.793572440
0.785,0.045,0.845,522.801,52.793572440
0.785,0.045,0.855,1162.1,52.793572440
0.785,0.045,0.865,1354.39,52.793572440
0.785,0.045,0.875,1325.13,52.793572440
0.785,0.055,0.805,259.993,52.793572440
0.785,0.055,0.815,443.61,52.793572440
0.785,0.055,0.825,528.638,52.793572440
0.785,0.055,0.835,597.256,52.793572440
0.785,0.055,0.845,745.802,52.793572440
0.785,0.055,0.855,915.834,52.793572440
0.785,0.055,0.865,956.291,52.793572440
0.785,0.065,0.775,155.97,52.793572440
0.785,0.065,0.785,707.747,52.793572440
0.785,0.065,0.795,872.681,52.793572440
0.785,0.065,0.805,881.223,52.793572440
0.785,0.065,0.815,877.458,52.793572440
0.785,0.075,0.775,667.222,52.793572440
0.795,-0.045,0.765,1025.04,52.793572440
0.795,-0.035,0.765,761.669,52.793572440
0.795,-0.035,0.775,970.698,52.793572440
0.795,-0.025,0.775,24.967,52.793572440
0.795,-0.025,0.785,22.2943,52.793572440
0.795,-0.025,0.795,29.8243,52.793572440
0.795,-0.025,0.805,167.095,52.793572440
0.795,-0.025,0.815,409.216,52.793572440
0.795,-0.025,0.825,484.431,52.793572440
0.795,-0.025,0.835,614.003,52.793572440
0.795,-0.015,0.835,124.175,52.793572440
0.795,-0.015,0.845,529.627,52.793572440
0.795,-0.015,0.855,700.74,52.793572440
0.795,-0.005,0.865,71.1024,52.793572440
0.795,-0.005,0.875,264.462,52.793572440
0.795,-0.005,0.885,434.06,52.793572440
0.795,-0.005,0.895,305.109,52.793572440
0.795,-0.005,0.905,404.283,52.793572440
0.795,-0.005,0.915,588.622,52.793572440
0.795,-0.005,0.925,690.831,52.793572440
0.795,-0.005,0.935,740.092,52.793572440
