X_pos,Y_pos,Z_pos,UV_dose,Execution_time
0.765,0.005,0.775,240.818,39.340051059
0.765,0.015,0.775,346.973,39.340051059
0.765,0.025,0.775,416.95,39.340051059
0.765,0.035,0.775,424.668,39.340051059
0.765,0.045,0.775,413.902,39.340051059
0.775,-0.005,0.775,73.8653,39.340051059
0.775,0.005,0.785,267.724,39.340051059
0.775,0.005,0.795,252.428,39.340051059
0.775,0.015,0.785,308.696,39.340051059
0.775,0.015,0.795,325.058,39.340051059
0.775,0.015,0.805,308.671,39.340051059
0.775,0.015,0.815,303.987,39.340051059
0.775,0.025,0.785,393.002,39.340051059
0.775,0.025,0.795,424.949,39.340051059
0.775,0.025,0.805,438.997,39.340051059
0.775,0.025,0.815,470.087,39.340051059
0.775,0.025,0.825,485.851,39.340051059
0.775,0.025,0.835,470.634,39.340051059
0.775,0.035,0.775,85.2811,39.340051059
0.775,0.035,0.785,430.877,39.340051059
0.775,0.035,0.795,421.63,39.340051059
0.775,0.035,0.805,445.353,39.340051059
0.775,0.035,0.815,460.049,39.340051059
0.775,0.035,0.825,484.74,39.340051059
0.775,0.045,0.775,183.277,39.340051059
0.775,0.045,0.785,455.727,39.340051059
0.775,0.045,0.795,439.266,39.340051059
0.775,0.045,0.805,461.49,39.340051059
0.775,0.045,0.815,475.958,39.340051059
0.775,0.045,0.825,468.847,39.340051059
0.775,0.055,0.775,403.225,39.340051059
0.775,0.055,0.785,451.055,39.340051059
0.775,0.055,0.795,456.108,39.340051059
0.775,0.055,0.805,424.42,39.340051059
0.775,0.055,0.815,233.819,39.340051059
0.775,0.065,0.775,467.717,39.340051059
0.775,0.065,0.785,454.068,39.340051059
0.785,-0.005,0.795,64.2402,39.340051059
0.785,-0.005,0.815,286.281,39.340051059
0.785,-0.005,0.825,359.245,39.340051059
0.785,0.005,0.825,58.0095,39.340051059
0.785,0.005,0.835,296.329,39.340051059
0.785,0.005,0.845,491.188,39.340051059
0.785,0.005,0.855,561.858,39.340051059
0.785,0.015,0.845,143.94,39.340051059
0.785,0.015,0.855,566.242,39.340051059
0.785,0.015,0.875,674.292,39.340051059
0.785,0.025,0.835,11.8793,39.340051059
0.785,0.025,0.845,84.9024,39.340051059
0.785,0.025,0.855,496.308,39.340051059
0.785,0.025,0.885,751.617,39.340051059
0.785,0.025,0.905,912.996,39.340051059
0.785,0.035,0.825,84.5105,39.340051059
0.785,0.035,0.835,375.255,39.340051059
0.785,0.035,0.845,480.718,39.340051059
0.785,0.035,0.855,546.11,39.340051059
0.785,0.035,0.865,587.532,39.340051059
0.785,0.035,0.875,585.625,39.340051059
0.785,0.035,0.885,701.734,39.340051059
0.785,0.035,0.905,846.48,39.340051059
0.785,0.045,0.805,218.029,39.340051059
0.785,0.045,0.815,442.851,39.340051059
0.785,0.045,0.825,498.622,39.340051059
0.785,0.045,0.835,557.525,39.340051059
0.785,0.045,0.845,560.716,39.340051059
0.785,0.045,0.855,551.666,39.340051059
0.785,0.045,0.865,587.759,39.340051059
0.785,0.045,0.875,629.452,39.340051059
0.785,0.055,0.795,455.267,39.340051059
0.785,0.055,0.805,505.997,39.340051059
0.785,0.055,0.815,524.387,39.340051059
0.785,0.055,0.825,549.829,39.340051059
0.785,0.055,0.835,553.86,39.340051059
0.785,0.055,0.845,573.536,39.340051059
0.785,0.055,0.855,571.284,39.340051059
0.785,0.055,0.865,590.489,39.340051059
0.785,0.065,0.775,243.989,39.340051059
0.785,0.065,0.785,496.075,39.340051059
0.785,0.065,0.795,487.883,39.340051059
0.785,0.065,0.805,503.628,39.340051059
0.785,0.065,0.815,519.954,39.340051059
0.785,0.065,0.825,508.897,39.340051059
0.785,0.065,0.835,393.311,39.340051059
0.785,0.065,0.845,177.196,39.340051059
0.785,0.075,0.775,489.851,39.340051059
0.785,0.075,0.785,515.772,39.340051059
0.785,0.075,0.795,245.148,39.340051059
0.785,0.075,0.805,54.1735,39.340051059
0.785,0.085,0.775,367.136,39.340051059
0.795,-0.035,0.775,333.058,39.340051059
0.795,-0.025,0.785,448.78,39.340051059
0.795,-0.015,0.805,19.6685,39.340051059
0.795,-0.015,0.815,136.525,39.340051059
0.795,-0.015,0.825,194.489,39.340051059
0.795,-0.005,0.845,23.8025,39.340051059
0.795,-0.005,0.855,188.265,39.340051059
0.795,-0.005,0.865,405.318,39.340051059
0.795,0.005,0.885,285.891,39.340051059
0.795,0.005,0.895,694.271,39.340051059
0.795,0.005,0.905,1086.19,39.340051059
0.795,0.015,0.905,142.827,39.340051059
0.795,0.015,0.915,817.505,39.340051059
0.795,0.015,0.925,1245.6,39.340051059
0.795,0.015,0.935,1523.26,39.340051059
0.795,0.015,0.945,1768.14,39.340051059
0.795,0.015,0.955,1858.03,39.340051059
0.795,0.025,0.915,255.783,39.340051059
0.795,0.025,0.925,1060.5,39.340051059
0.795,0.025,0.935,1274.41,39.340051059
0.795,0.025,0.945,1470.89,39.340051059
0.795,0.025,0.955,1456.11,39.340051059
0.795,0.025,0.965,1132.04,39.340051059
0.795,0.025,0.975,1298.52,39.340051059
0.795,0.035,0.895,76.2127,39.340051059
0.795,0.035,0.905,535.307,39.340051059
0.795,0.035,0.915,804.055,39.340051059
0.795,0.035,0.925,816.601,39.340051059
0.795,0.035,0.935,889.381,39.340051059
0.795,0.035,0.945,1110.88,39.340051059
0.795,0.035,0.955,1236.63,39.340051059
0.795,0.035,0.965,1058.57,39.340051059
0.795,0.035,0.975,1195.28,39.340051059
0.795,0.035,0.985,1202.85,39.340051059
0.795,0.045,0.875,540.466,39.340051059
0.795,0.045,0.885,699.516,39.340051059
0.795,0.045,0.895,725.651,39.340051059
0.795,0.045,0.905,870.836,39.340051059
0.795,0.045,0.915,957.857,39.340051059
0.795,0.045,0.925,870.361,39.340051059
0.795,0.045,0.935,834.573,39.340051059
0.795,0.045,0.945,1002.01,39.340051059
0.795,0.045,0.955,1001.56,39.340051059
0.795,0.045,0.965,757.34,39.340051059
0.795,0.045,0.975,330.459,39.340051059
0.795,0.055,0.835,400.165,39.340051059
0.795,0.055,0.855,647.78,39.340051059
0.795,0.055,0.865,760.082,39.340051059
0.795,0.055,0.875,880.79,39.340051059
0.795,0.055,0.885,919.184,39.340051059
0.795,0.055,0.895,988.354,39.340051059
0.795,0.055,0.905,974.381,39.340051059
0.795,0.055,0.915,990.42,39.340051059
0.795,0.055,0.925,810.752,39.340051059
0.795,0.055,0.935,308.46,39.340051059
0.795,0.065,0.815,530.035,39.340051059
0.795,0.065,0.825,590.433,39.340051059
0.795,0.065,0.835,679.735,39.340051059
0.795,0.065,0.845,710.013,39.340051059
0.795,0.065,0.855,724.648,39.340051059
0.795,0.065,0.865,830.811,39.340051059
0.795,0.065,0.875,878.353,39.340051059
0.795,0.065,0.885,721.963,39.340051059
0.795,0.075,0.775,198.666,39.340051059
0.795,0.075,0.785,511.587,39.340051059
0.795,0.075,0.795,467.994,39.340051059
0.795,0.075,0.805,503.945,39.340051059
0.795,0.075,0.815,576.5,39.340051059
0.795,0.075,0.825,517.961,39.340051059
0.795,0.075,0.835,464.663,39.340051059
0.795,0.075,0.845,288.991,39.340051059
0.795,0.075,0.855,46.9352,39.340051059
0.795,0.085,0.775,419.557,39.340051059
0.795,0.085,0.785,453.764,39.340051059
0.795,0.085,0.795,103.233,39.340051059
0.795,0.085,0.805,8.96115,39.340051059
0.795,0.095,0.775,323.228,39.340051059
0.805,-0.035,0.775,236.738,39.340051059
0.805,-0.025,0.795,31.4864,39.340051059
0.805,-0.025,0.805,156.562,39.340051059
0.805,-0.015,0.855,100.987,39.340051059
0.805,-0.005,0.895,8.33013,39.340051059
0.805,-0.005,0.905,253.701,39.340051059
0.805,0.005,0.935,34.122,39.340051059
0.805,0.005,0.945,415.292,39.340051059
0.805,0.005,0.955,1016.4,39.340051059
0.805,0.005,0.965,1371.79,39.340051059
0.805,0.015,0.965,29.893,39.340051059
0.805,0.015,0.975,167.816,39.340051059
0.805,0.015,0.995,1463.35,39.340051059
0.805,0.015,1.005,1661.62,39.340051059
0.805,0.025,0.975,142.57,39.340051059
0.805,0.025,1.025,1535.38,39.340051059
0.805,0.025,1.035,1292,39.340051059
0.805,0.025,1.045,1175.24,39.340051059
0.805,0.025,1.055,936.524,39.340051059
0.805,0.025,1.065,867.59,39.340051059
0.805,0.035,0.945,13.8944,39.340051059
0.805,0.035,0.955,175.075,39.340051059
0.805,0.035,0.965,550.972,39.340051059
0.805,0.035,0.975,1013.31,39.340051059
0.805,0.035,0.985,1245.06,39.340051059
0.805,0.035,0.995,1736.11,39.340051059
0.805,0.035,1.005,1708.51,39.340051059
0.805,0.035,1.015,1629.83,39.340051059
0.805,0.035,1.025,1587.18,39.340051059
0.805,0.035,1.035,1543.05,39.340051059
0.805,0.035,1.045,1269.16,39.340051059
0.805,0.035,1.055,1046.44,39.340051059
0.805,0.035,1.065,904.288,39.340051059
0.805,0.045,0.925,429.431,39.340051059
0.805,0.045,0.945,1042.22,39.340051059
0.805,0.045,0.955,1228.67,39.340051059
0.805,0.045,0.965,1173.96,39.340051059
0.805,0.045,0.975,1252.89,39.340051059
0.805,0.045,0.985,1260.15,39.340051059
0.805,0.045,0.995,1538.71,39.340051059
0.805,0.045,1.005,1578.2,39.340051059
0.805,0.045,1.015,1462.77,39.340051059
0.805,0.045,1.025,1343.03,39.340051059
0.805,0.045,1.035,1006.62,39.340051059
0.805,0.045,1.045,374.415,39.340051059
0.805,0.055,0.905,1110.37,39.340051059
0.805,0.055,0.915,1117.83,39.340051059
0.805,0.055,0.925,1217.51,39.340051059
0.805,0.055,0.935,1251.34,39.340051059
0.805,0.055,0.945,1145.17,39.340051059
0.805,0.055,0.955,1275.02,39.340051059
0.805,0.055,0.965,987.176,39.340051059
0.805,0.055,0.975,690.627,39.340051059
0.805,0.055,0.985,561.977,39.340051059
0.805,0.055,0.995,318.346,39.340051059
0.805,0.055,1.005,94.7151,39.340051059
0.805,0.065,0.875,1076.94,39.340051059
0.805,0.065,0.885,1167.68,39.340051059
0.805,0.065,0.895,1168.13,39.340051059
0.805,0.065,0.905,1017.21,39.340051059
0.805,0.065,0.915,898.537,39.340051059
0.805,0.065,0.925,577.175,39.340051059
0.805,0.065,0.935,423.627,39.340051059
0.805,0.065,0.945,87.1959,39.340051059
0.805,0.065,0.955,25.2703,39.340051059
0.805,0.075,0.815,531.591,39.340051059
0.805,0.075,0.835,683.879,39.340051059
0.805,0.075,0.845,755.982,39.340051059
0.805,0.075,0.855,839.532,39.340051059
0.805,0.075,0.865,851.151,39.340051059
0.805,0.075,0.875,563.508,39.340051059
0.805,0.075,0.885,184.042,39.340051059
0.805,0.075,0.895,29.1825,39.340051059
0.805,0.085,0.775,275.992,39.340051059
0.805,0.085,0.785,472.844,39.340051059
0.805,0.085,0.795,425.664,39.340051059
0.805,0.085,0.805,384.321,39.340051059
0.805,0.085,0.815,328.458,39.340051059
0.805,0.085,0.825,263.081,39.340051059
0.805,0.085,0.835,110.344,39.340051059
0.805,0.095,0.775,387.867,39.340051059
0.805,0.095,0.785,316.167,39.340051059
0.815,-0.035,0.775,10.1545,39.340051059
0.815,-0.035,0.785,290.848,39.340051059
0.815,-0.035,0.795,234.461,39.340051059
0.815,-0.035,0.805,253.958,39.340051059
0.815,-0.025,0.825,24.9638,39.340051059
0.815,-0.015,0.885,67.3752,39.340051059
0.815,-0.015,0.895,391.033,39.340051059
0.815,-0.015,0.905,556.293,39.340051059
0.815,-0.005,0.925,61.2718,39.340051059
0.815,-0.005,0.935,369.007,39.340051059
0.815,-0.005,0.945,498.558,39.340051059
0.815,-0.005,0.955,383.668,39.340051059
0.815,0.005,0.935,28.9551,39.340051059
0.815,0.005,0.985,25.5763,39.340051059
0.815,0.005,0.995,72.2697,39.340051059
0.815,0.005,1.005,372.075,39.340051059
0.815,0.005,1.015,611.156,39.340051059
0.815,0.005,1.025,711.705,39.340051059
0.815,0.005,1.035,806.881,39.340051059
